,hh_id,migrations,wealth,num_shocked,wtp,wta,tick
0,96,1,1108.693795578834,2,63.68372578507515,1179.8968578618062,10
0,97,0,1679.062835924974,0,150.5144014546383,1561.165335213482,10
0,98,2,7192.449325960406,0,0.0,44.28259138301236,10
0,99,1,0.0,0,0.0,126.5145884805558,10
0,100,4,1667.3324789087874,0,47.558502956366446,115.85200649242786,10
0,1,3,0.0,1,0.0,66.33167675744879,11
0,2,1,0.0,1,0.0,173.04964967452963,11
0,3,1,0.0,1,0.0,293.56194927174937,11
0,4,0,0.0,0,0.0,657.0409874112718,11
0,5,0,0.0,2,0.0,306.4836264754782,11
0,6,2,369.6025696289455,0,102.9821356294549,0.7981889985630719,11
0,7,4,4466.017978178676,0,0.0,144.3820183604956,11
0,8,0,0.0,0,0.0,178.86414016396418,11
0,9,0,0.0,0,0.0,301.4588726991936,11
0,10,0,0.0,2,0.0,70.60365094127573,11
0,11,0,0.0,0,0.0,463.12785230999737,11
0,12,1,0.0,1,0.0,238.87589884484638,11
0,13,1,0.0,1,0.0,503.9036731686745,11
0,14,3,0.0,2,0.0,1.1819269983651495,11
0,15,3,0.0,0,0.0,193.62473433694893,11
0,16,2,0.0,0,0.0,112.80216332534691,11
0,17,2,0.0,2,0.0,2.7247635504406675,11
0,18,1,8547.128669809941,1,257.9104877662708,973.9045582693658,11
0,19,2,2303.989218921131,1,0.0,257.44403244848314,11
0,20,0,0.0,0,0.0,265.09088624019677,11
0,21,1,0.0,0,0.0,42.69645745977178,11
0,22,0,0.0,1,0.0,252.38483285490568,11
0,23,0,0.0,0,0.0,228.46475585075717,11
0,24,0,0.0,0,0.0,126.40540996084732,11
0,25,5,157.02799756011336,1,912.3691999858331,63.117704161659624,11
0,26,1,3324.457593337003,1,0.0,25.027494066096423,11
0,27,0,0.0,0,0.0,502.84553486610616,11
0,28,0,1854.2745640775825,1,0.0,505.936145392157,11
0,29,0,2117.308781420994,1,94.78708038240445,370.30045647025275,11
0,30,2,0.0,0,0.0,597.1791604438998,11
0,31,2,0.0,0,0.0,20.138782286583368,11
0,32,2,0.0,1,0.0,455.2534567986753,11
0,33,2,159.11203728084615,1,40.320194227588466,117.00624131532945,11
0,34,1,0.0,1,0.0,447.3028694533051,11
0,35,1,8125.366308363624,1,97.31420202056259,131.6834481856607,11
0,36,1,499.9745199190061,1,78.77907588132335,119.37442806181512,11
0,37,0,32928.396329799645,0,1115.3045343588665,187.15008755624135,11
0,38,1,0.0,1,108.42085609249463,344.9902657817003,11
0,39,0,28431.79662978484,1,6947.980638192515,222.38496964884774,11
0,40,0,13638.067138850141,0,543.0432600352946,215.0930762301343,11
0,41,0,56670.36412211442,0,7563.892993895221,546.0650077748782,11
0,42,3,9546.98695652142,1,0.0,61.32216217822838,11
0,43,0,28832.39825404916,1,2216.8140634395354,28.380402694119272,11
0,44,4,5289.119822658591,1,2332.1928468290075,19.19423712082941,11
0,45,2,4389.0345044702635,1,490.3916387006136,34.74761137227859,11
0,46,0,17229.051552646764,0,2155.199323708812,12.292746772114498,11
0,47,0,3.7241335853552187,1,5.815343694128589,31.33658159965469,11
0,48,4,0.0,1,165.76560725630688,53.284950441536196,11
0,49,4,11669.703394400112,0,0.0,37.303625423257756,11
0,50,1,0.0,1,0.0,165.2586045009689,11
0,51,2,5497.464087003528,1,884.5203956230793,13.558939572678229,11
0,52,4,2964.513917572979,1,633.197455498266,162.99556603802247,11
0,53,2,27220.835495792548,0,212.53850616984275,146.79810092474375,11
0,54,1,49632.318308458875,2,2540.471335001254,9.953240080649163,11
0,55,4,19076.88057817996,1,3073.8938510979187,177.73119325699219,11
0,56,4,7227.381245666709,1,0.0,21.761723888355895,11
0,57,2,7388.338418041967,0,1656.9406975698134,670.3677425448717,11
0,58,2,0.0,1,0.0,177.72632880044458,11
0,59,1,0.0,1,2.445106819898402,24.698825774249194,11
0,60,1,23996.53677107542,2,163.2797927601405,56.938127630668745,11
0,61,1,4545.322353555774,1,0.0,40.267897482864264,11
0,62,6,19791.493774235343,0,0.0,137.35519662506542,11
0,63,1,38838.45998481541,1,3270.417312234871,373.95780142831575,11
0,64,0,47095.776001514794,1,751.8423825745767,637.8300191967751,11
0,65,5,3562.8611965077625,1,23.6506157616518,18.957163695152154,11
0,66,0,45946.65872367859,1,1762.588230271753,1008.2184208317915,11
0,67,2,136.77337958135104,1,101.2630296839002,51.67027233880244,11
0,68,1,4114.682808173001,1,0.0,9.344335174283072,11
0,69,6,785.1900924958063,1,38.660014606340056,20.997170632489382,11
0,70,0,402.0138581332324,1,7.141626844682062,129.60726511772606,11
0,71,1,55528.06157420422,1,2227.431590371761,74.45895551678359,11
0,72,2,7232.398336920499,0,0.0,53.91963803324741,11
0,73,1,7470.276507362027,0,818.464839366563,531.3306660842433,11
0,74,3,5398.9095857390475,1,0.0,6.96560730329008,11
0,75,5,12183.901816915193,1,2205.68616762595,19.245760251966757,11
0,76,0,0.0,1,0.0,181.3190188703519,11
0,77,2,3133.239642858597,1,271.69071165252655,227.46500443636663,11
0,78,0,20974.004234482774,0,290.8918737680759,710.3322223812374,11
0,79,2,5199.32048767472,2,232.57626156040183,4.737834154394722,11
0,80,3,10834.934482595645,1,1872.4213443527512,114.93923527725504,11
0,81,2,0.0,1,0.0,340.6572741490519,11
0,82,1,5097.849380233281,1,0.0,24.17538090293049,11
0,83,3,951.676421839029,0,75.2784000062344,244.6866591073358,11
0,84,1,3687.7904947357592,0,127.36346185767646,55.89126162426966,11
0,85,2,6800.397956972685,1,0.0,10.566393111594667,11
0,86,0,29880.12544061029,0,2832.0400636403606,592.3405083493441,11
0,87,1,987.9944078486704,0,99.32316896816315,319.29601075352423,11
0,88,4,6710.678733603721,1,959.7792627056782,178.82578397349133,11
0,89,1,0.0,1,0.0,431.1948162051801,11
0,90,1,4964.0000248829965,0,15.343142706873119,666.8176179716874,11
0,91,3,11115.047988506876,0,0.0,72.07193481859258,11
0,92,0,12.789705948153978,2,2.0275732488008327,245.10861002247265,11
0,93,1,35766.399431811806,1,354.91605686744566,696.8506407444977,11
0,94,0,1343.9319669420775,2,0.0,273.07006328926394,11
0,95,4,2617.7452924994664,1,145.07040238745606,198.95071708475868,11
0,96,1,1183.947235863423,2,116.34716971280982,1282.769287072311,11
0,97,0,1490.999226216949,0,226.79085114056474,148.17453117104844,11
0,98,2,7792.449325960406,0,0.0,42.43650370318759,11
0,99,1,0.0,0,0.0,174.41463390032862,11
0,100,4,217.97062824853674,0,118.47973731210374,25.5819406489282,11
0,1,3,0.0,1,0.0,144.5350251063833,12
0,2,1,0.0,1,0.0,209.26273147037472,12
0,3,1,0.0,1,0.0,293.72311793312576,12
0,4,0,0.0,0,0.0,501.7230596218117,12
0,5,0,0.0,2,0.0,453.14106452907254,12
0,6,2,187.07267959561887,0,111.40125743504731,65.14249486433,12
0,7,5,742.0592737658717,0,32.29918608970984,93.7290602218753,12
0,8,0,0.0,0,0.0,162.22100612403028,12
0,9,0,0.0,0,0.0,223.09511487432815,12
0,10,0,0.0,2,0.0,134.6679990483445,12
0,11,0,0.0,0,0.0,343.02130192406,12
0,12,1,0.0,1,0.0,196.39788362175048,12
0,13,1,0.0,1,0.0,248.68166433380443,12
0,14,3,0.0,2,0.0,158.980784941394,12
0,15,3,0.0,0,0.0,183.76162663967648,12
0,16,2,0.0,0,0.0,123.2245600673869,12
0,17,2,0.0,2,0.0,67.65881752314264,12
0,18,1,9181.048022483932,1,740.7598184649557,713.5604638917723,12
0,19,2,1710.1849824902938,1,345.908394741898,180.3030063492462,12
0,20,0,0.0,0,0.0,375.31517487135966,12
0,21,1,255.45794386364082,0,0.0,74.508113799157,12
0,22,0,0.0,1,0.0,764.1231539486703,12
0,23,0,0.0,0,0.0,366.572115162551,12
0,24,0,0.0,0,0.0,219.80169298718965,12
0,25,5,0.0,1,38.323733053213324,27.722579723933265,12
0,26,1,3624.457593337003,1,0.0,1.5157665015985073,12
0,27,0,0.0,0,0.0,48.29517618334494,12
0,28,1,0.0,1,342.5985530646554,166.78664476696576,12
0,29,0,2536.187457946813,1,25.71538711121143,223.7772034128546,12
0,30,2,0.0,0,0.0,111.03819928408456,12
0,31,2,614.8715529281726,0,0.0,125.44612891560729,12
0,32,2,0.0,1,0.0,168.49925302757777,12
0,33,2,84.216657525144,1,21.587129895912305,287.8459963760559,12
0,34,1,0.0,1,0.0,428.2470055175578,12
0,35,1,1243.4720907360006,1,1032.6023821640429,346.4003456595112,12
0,36,1,457.4987388202831,1,15.112865299176386,173.8520494536344,12
0,37,0,32232.8572905298,0,920.6978803273184,310.78301704402617,12
0,38,1,0.0,1,0.0,288.8849793547243,12
0,39,0,0.0,1,3821.336777200294,228.0444653310397,12
0,40,0,9183.85219444729,0,614.6927099074162,457.90922318733766,12
0,41,0,41550.438092529774,0,150.15441765425783,713.1033191713276,12
0,42,3,10446.98695652142,1,0.0,31.89294611183259,12
0,43,0,30945.151696785793,1,3904.570398679015,64.98621579601888,12
0,44,4,4215.824355072904,1,1411.4166354550944,23.602233554122847,12
0,45,2,4452.343998228712,1,810.2453248379088,109.05143168158294,12
0,46,0,11396.541867054404,0,1798.386279747835,281.57311836711926,12
0,47,0,0.0,1,0.07178480769490724,665.6386849948153,12
0,48,4,0.0,1,0.0,219.07976923677543,12
0,49,4,12869.703394400112,0,0.0,111.13944581992912,12
0,50,1,0.0,1,0.0,109.53791434097162,12
0,51,2,4566.418914241234,1,1562.6021919136094,30.81349662694917,12
0,52,4,3001.876550749781,1,352.3755458300503,134.10390788142223,12
0,53,2,28419.838334212778,0,321.0922619739781,309.4578259170552,12
0,54,1,48460.5024161103,2,4730.093015341794,241.29253160563263,12
0,55,5,14750.414105097385,1,4701.310190592138,41.05572763226436,12
0,56,4,8427.38124566671,1,0.0,29.274206911034486,12
0,57,3,3356.014688970016,0,802.0340232495921,116.2371825230807,12
0,58,2,0.0,1,0.0,170.0210496133982,12
0,59,1,0.0,1,0.0,152.68467293901253,12
0,60,1,28058.22317490353,2,120.11091200352476,381.5016436176295,12
0,61,1,4845.322353555774,1,0.0,43.60781279734028,12
0,62,6,21591.493774235343,0,0.0,47.66438551313596,12
0,63,1,45377.89858282078,1,690.8301525180179,59.966690768220126,12
0,64,0,50617.43248027588,1,113.33633218831316,433.07597179007934,12
0,65,5,3623.9042612673047,1,731.9004864298942,45.71566564408892,12
0,66,0,42587.827986007294,1,4379.282815164819,421.49130786156616,12
0,67,2,476.8082358892377,1,6.311869021536038,219.23319956019526,12
0,68,1,4414.682808173001,1,0.0,36.02498242201451,12
0,69,6,2041.294624626431,1,85.976058413489,177.57612190541278,12
0,70,0,1541.3818228721202,1,62.37809867417231,374.8179848485033,12
0,71,1,60354.889997561215,1,2571.3628148091993,258.51742579052313,12
0,72,2,7832.398336920499,0,0.0,25.443451909981277,12
0,73,1,8079.875102215303,0,85.20080085050674,389.42485245080826,12
0,74,3,6298.9095857390475,1,0.0,44.969345875060085,12
0,75,5,10135.529077648825,1,590.3840233936597,176.11282624854059,12
0,76,0,0.0,1,0.0,439.71006751572554,12
0,77,2,3056.3214476951316,1,86.20055315962634,157.94414677342235,12
0,78,0,22716.533167615155,0,374.40919018262963,55.71859483790431,12
0,79,2,4783.666673907821,2,1602.9567536035522,90.58855153705623,12
0,80,3,11734.934482595645,1,2994.6466213595663,170.5862852910636,12
0,81,2,0.0,1,0.0,67.16381388552533,12
0,82,1,5397.849380233281,1,0.0,49.77302221550907,12
0,83,3,404.750441313141,0,159.73790186380884,122.95757594543788,12
0,84,1,3984.729507261125,0,606.1889587863404,14.91798039022385,12
0,85,2,7400.397956972685,1,0.0,38.47734548318611,12
0,86,0,30444.868613022714,0,2918.2663585244886,820.7493793344049,12
0,87,1,886.0858897540705,0,249.42715326857183,252.7759120562435,12
0,88,4,8916.324632022537,1,2231.5994009081446,68.87548502387537,12
0,89,1,0.0,1,0.0,131.50734446549293,12
0,90,1,5198.751849873753,0,572.0021081464098,740.0406245225412,12
0,91,3,12015.047988506876,0,0.0,35.353458126821295,12
0,92,0,12.789705948153978,2,1.2922430432451655,970.0100320813261,12
0,93,1,37786.456164362666,1,3371.6381585172453,707.2216105346096,12
0,94,0,1690.4621986929903,2,302.1603448708886,204.04521800077242,12
0,95,5,1918.7119222640317,1,360.2960142804858,0.192810995501993,12
0,96,1,1259.200676148012,2,182.59688686348107,210.42716097871562,12
0,97,0,1302.9356165089239,0,121.04003643799749,1149.105945922301,12
0,98,2,8392.449325960406,0,0.0,17.1474985706151,12
0,99,1,0.0,0,0.0,7.484059755988226,12
0,100,4,0.0,0,7.011139812545152,34.9457510044886,12
0,1,3,0.0,1,0.0,57.84320998179876,13
0,2,1,0.0,1,0.0,215.70160669789755,13
0,3,1,0.0,1,0.0,329.58618877476005,13
0,4,0,0.0,0,0.0,312.56659610472485,13
0,5,0,0.0,2,0.0,210.59089044762098,13
0,6,2,0.0,0,69.77926437046449,91.50337012572155,13
0,7,5,0.0,0,46.2452729733017,146.2249294929772,13
0,8,0,0.0,0,0.0,213.8957343095804,13
0,9,0,0.0,0,0.0,402.8317803840074,13
0,10,0,0.0,2,0.0,375.5849609190091,13
0,11,0,0.0,0,0.0,164.14781481512958,13
0,12,1,0.0,1,0.0,411.6646879369044,13
0,13,1,0.0,1,0.0,235.68924736552975,13
0,14,3,0.0,2,0.0,86.41277738932735,13
0,15,3,0.0,0,0.0,207.71468956900836,13
0,16,2,0.0,0,0.0,2.149750522460655,13
0,17,2,0.0,2,0.0,33.761099415448726,13
0,18,1,7391.9807523880145,1,541.7512164277651,372.3233982754277,13
0,19,2,0.0,1,209.314472259519,208.921459279921,13
0,20,0,0.0,0,0.0,217.7656742789209,13
0,21,1,0.0,0,26.520410902108033,123.89920109294741,13
0,22,0,0.0,1,0.0,237.84359077211593,13
0,23,0,0.0,0,0.0,260.70487741191374,13
0,24,0,0.0,0,0.0,204.94607093521049,13
0,25,5,0.0,1,0.0,63.738716445269745,13
0,26,1,3924.457593337003,1,0.0,15.097203744055046,13
0,27,0,0.0,0,0.0,421.5248848864523,13
0,28,1,0.0,1,0.0,668.6181029553652,13
0,29,0,1907.778610041165,1,266.0522692472353,3.154789208175828,13
0,30,2,0.0,0,0.0,408.471434564741,13
0,31,2,0.0,0,127.7781756450214,71.28261581068219,13
0,32,2,0.0,1,0.0,273.91809261156607,13
0,33,2,9.32127776944185,1,12.431413446479182,133.7665495577563,13
0,34,1,0.0,1,0.0,320.7418365287412,13
0,35,1,0.0,1,43.09271613542592,248.91758664234945,13
0,36,1,375.8920460432518,1,76.11207283415595,156.45555208804777,13
0,37,0,30212.343946225796,0,694.7371102825974,98.8485135947355,13
0,38,1,0.0,1,0.0,81.71286684559583,13
0,39,0,0.0,1,0.0,43.86071775483443,13
0,40,0,2808.7465077104844,0,1004.5045193324038,384.9928726909808,13
0,41,0,25741.918434839405,0,492.5814019360142,83.5102745214461,13
0,42,3,11346.98695652142,1,0.0,93.48143628995417,13
0,43,0,30845.86714947654,1,2033.6300800755869,375.23406412497945,13
0,44,4,3142.5288874872167,1,2063.0918447683807,23.495353944120282,13
0,45,2,4515.65349198716,1,654.3024750833665,144.61948918122096,13
0,46,0,4666.849891505035,0,645.4138387157045,221.9030363441569,13
0,47,0,0.0,1,0.0,270.16763675084667,13
0,48,4,0.0,1,0.0,209.29486151477514,13
0,49,4,14069.703394400112,0,0.0,119.81422890718613,13
0,50,1,0.0,1,0.0,107.83534787129514,13
0,51,2,3635.37374147894,1,140.7359098074151,38.360649009741635,13
0,52,4,3039.239183926583,1,274.5120141370996,49.698632791489395,13
0,53,2,24496.73743724249,0,3033.7066676719123,251.76845124130222,13
0,54,1,45106.489289761405,2,4014.185620670623,299.8931768078003,13
0,55,6,10530.465570827728,1,3273.1946292087423,14.100122539988762,13
0,56,4,9627.38124566671,1,0.0,28.254879726665287,13
0,57,3,323.6909598980642,0,74.63555597193078,640.9156888801953,13
0,58,2,0.0,1,0.0,168.3161840274391,13
0,59,1,0.0,1,0.0,145.4611628979431,13
0,60,1,30499.324988034074,2,2572.5510784397607,281.0358042416216,13
0,61,1,5145.322353555774,1,0.0,17.600677502580385,13
0,62,6,23391.493774235343,0,0.0,7.250400744400492,13
0,63,1,51917.33718082615,1,2169.698607430923,433.31553377891953,13
0,64,0,54139.08895903696,1,3264.9741552080673,523.2333249175799,13
0,65,5,3684.947326026847,1,481.69221736660796,61.694563374688414,13
0,66,0,39228.997248335996,1,1201.8005117365665,914.6537938928218,13
0,67,2,396.2427396893804,1,39.12386551393256,144.58260746151484,13
0,68,1,4714.682808173001,1,0.0,16.64253967030776,13
0,69,7,1609.4179559304316,1,309.3359862520459,101.04536714204582,13
0,70,0,1892.8659399392438,1,128.15835806164176,365.9085849817703,13
0,71,1,65181.718420918216,1,2590.7547487256757,264.96325882421604,13
0,72,2,8432.398336920498,0,0.0,28.30975590960691,13
0,73,1,7061.259724179794,0,165.90906660989523,495.8160889244867,13
0,74,3,7198.9095857390475,1,0.0,53.61191495653493,13
0,75,5,8087.156338382458,1,94.20471334559365,9.186444941358452,13
0,76,0,0.0,1,0.0,457.74710180435363,13
0,77,2,2979.403252531666,1,64.1916655470713,0.451020560357307,13
0,78,0,24157.88099385434,0,108.68252921492015,350.2088473300052,13
0,79,2,4368.0128601409215,2,1326.7626197561972,191.04260480476893,13
0,80,3,12634.934482595645,1,3229.3419009986987,211.4548131467282,13
0,81,2,0.0,1,0.0,373.82946786744003,13
0,82,1,5697.849380233281,1,0.0,34.469875803740585,13
0,83,3,0.0,0,9.570935741040998,175.00918653868482,13
0,84,1,3995.694922856491,0,595.8586751954892,78.92731671126484,13
0,85,2,8000.397956972685,1,0.0,73.42852597157784,13
0,86,0,31009.61178543514,0,1708.9860942293246,488.9167398725467,13
0,87,1,784.1773716594706,0,113.0334265868433,376.06168676720966,13
0,88,4,9513.752849490496,1,1711.2157824723786,132.02568389469292,13
0,89,1,0.0,1,0.0,1019.0440546217909,13
0,90,1,5433.503674864509,0,1345.266270831454,571.4210163752037,13
0,91,3,12915.047988506876,0,0.0,90.07084933007884,13
0,92,0,12.789705948153978,2,1.9702819563948815,114.34229761371279,13
0,93,1,39806.512896913526,1,341.2064469206335,282.88153100612226,13
0,94,0,3286.7399614801125,2,550.3838441508155,284.52632230869546,13
0,95,6,1149.2022372983683,1,29.54117007715561,67.53781451829956,13
0,96,1,1334.454116432601,2,165.3129668674347,206.77486635286235,13
0,97,0,1114.8720068008988,0,75.77036143432196,1748.6342962534436,13
0,98,2,8992.449325960406,0,0.0,51.560056453899854,13
0,99,1,0.0,0,0.0,240.1497965878577,13
0,100,4,0.0,0,0.0,57.35908874817466,13
0,1,3,0.0,1,0.0,143.4218787491588,14
0,2,1,0.0,1,0.0,244.49566177943072,14
0,3,1,0.0,1,0.0,198.62021032429794,14
0,4,0,0.0,0,0.0,374.3409856024106,14
0,5,0,0.0,2,0.0,1.304190431159924,14
0,6,2,0.0,0,0.0,31.457015466661026,14
0,7,5,0.0,0,0.0,6.114968917281793,14
0,8,0,0.0,0,0.0,196.02384938336766,14
0,9,0,0.0,0,0.0,290.0340970720906,14
0,10,0,0.0,2,0.0,167.92282398858615,14
0,11,0,0.0,0,0.0,298.46127598338364,14
0,12,1,0.0,1,0.0,21.8062939153945,14
0,13,1,0.0,1,0.0,412.0614104027384,14
0,14,3,0.0,2,0.0,152.1720949508146,14
0,15,3,382.8769605259322,0,0.0,94.64074444711258,14
0,16,2,0.0,0,0.0,29.06976695117211,14
0,17,2,0.0,2,0.0,0.5210576030189207,14
0,18,1,2214.952762011413,1,822.9026270283102,379.0895517460636,14
0,19,2,0.0,1,0.0,208.07202452028815,14
0,20,0,0.0,0,0.0,423.2682524955234,14
0,21,1,277.8492257603773,0,0.0,149.8579678965447,14
0,22,0,0.0,1,0.0,700.5249434881102,14
0,23,0,0.0,0,0.0,292.05746527780576,14
0,24,0,0.0,0,0.0,295.95296076780465,14
0,25,5,0.0,1,0.0,30.38266844474984,14
0,26,1,4224.457593337003,1,0.0,17.45358452243213,14
0,27,0,0.0,0,0.0,792.2011960963163,14
0,28,1,0.0,1,0.0,2.244166265023437,14
0,29,0,1216.465580736065,1,75.95082770730411,218.4814987984092,14
0,30,2,0.0,0,0.0,695.9575129288121,14
0,31,2,0.0,0,0.0,22.475979522875917,14
0,32,2,0.0,1,0.0,631.7789552158064,14
0,33,2,0.0,1,0.870079083222321,56.015083681848836,14
0,34,1,0.0,1,0.0,49.85753509159924,14
0,35,1,0.0,1,0.0,131.09067083517678,14
0,36,1,256.34866364436573,1,69.75841032642798,115.99263964299061,14
0,37,0,21703.685819357757,0,3021.887418014107,493.35653284482214,14
0,38,1,0.0,1,0.0,9.343492556563305,14
0,39,0,0.0,1,0.0,321.42546684335923,14
0,40,0,0.0,0,211.67181890132102,714.3974855748585,14
0,41,0,7172.505206509115,0,1244.643714838175,563.6840153772857,14
0,42,3,12246.98695652142,1,0.0,91.02320007001954,14
0,43,0,28699.387557362577,1,3999.749345162322,319.00796590344805,14
0,44,4,2069.2334199015295,1,1007.3523732841768,43.03425867647559,14
0,45,2,4578.962985745608,1,1008.4947144126774,171.36391443660645,14
0,46,0,0.0,0,67.15291528758567,714.194053491806,14
0,47,0,0.0,1,0.0,1206.8630577116821,14
0,48,4,0.0,1,0.0,112.23936722221889,14
0,49,4,15269.703394400112,0,0.0,94.04992986731833,14
0,50,1,0.0,1,0.0,41.49843885453301,14
0,51,2,2704.328568716645,1,210.49663194236922,48.025322192891494,14
0,52,4,3076.6018171033847,1,625.7431654776934,5.452728193212704,14
0,53,2,21734.635444922475,0,1419.9955563692974,237.38137721676495,14
0,54,1,40501.10742661063,2,2330.7457798098076,48.03184009767719,14
0,55,6,6121.147611477509,1,1010.8430002397282,108.60372700811958,14
0,56,4,10827.38124566671,1,0.0,86.82431306509694,14
0,57,3,0.0,0,23.071498496062205,382.38206224784693,14
0,58,2,0.0,1,0.0,40.930020325604985,14
0,59,1,0.0,1,0.0,223.66532659170304,14
0,60,1,32940.42680116462,2,88.68986537963514,361.1397364663776,14
0,61,1,5445.322353555774,1,0.0,16.159423506086974,14
0,62,6,25191.493774235343,0,0.0,105.56656284293435,14
0,63,1,55287.39202322864,1,6262.123821407354,255.6477657113949,14
0,64,0,57660.74543779805,1,100.44758710682822,479.1109619333106,14
0,65,5,3745.990390786389,1,1250.599935389185,0.15076854427982234,14
0,66,0,35870.1665106647,1,1284.7293738052654,704.1051703422054,14
0,67,2,3279.7435607380285,1,102.15982993139757,76.64368979840874,14
0,68,1,5014.682808173001,1,0.0,12.150509854391755,14
0,69,7,2094.8868024299873,1,115.45143451729045,141.7789884904746,14
0,70,1,859.1435048492804,1,324.4799001776579,2.8055495474048397,14
0,71,1,67224.90991897734,1,5359.201826075461,56.65345341638832,14
0,72,2,9032.398336920498,0,0.0,29.533133574907975,14
0,73,1,7232.821275143806,0,939.2194533043574,396.0337453371848,14
0,74,3,8098.9095857390475,1,0.0,27.269749408036212,14
0,75,5,6038.78359911609,1,1416.4768237103772,168.75126141636952,14
0,76,0,0.0,1,0.0,231.80592618276577,14
0,77,2,2902.4850573682006,1,558.2686474280694,280.12856062302245,14
0,78,0,24042.86678362627,0,968.4342432296136,428.76776803779,14
0,79,2,3952.3590463740215,2,57.21342173153162,197.19871981211432,14
0,80,3,13534.934482595645,1,594.2632265606724,4.56921828380897,14
0,81,2,0.0,1,0.0,378.86996695204874,14
0,82,1,5997.849380233281,1,0.0,55.36509547966684,14
0,83,3,0.0,0,0.0,231.54076274714856,14
0,84,1,5056.951827514374,0,238.18836965285945,119.67147246489914,14
0,85,2,8600.397956972685,1,0.0,51.66796396752806,14
0,86,0,30468.642171998334,0,2091.754099233565,68.59626270311304,14
0,87,1,682.2688535648707,0,136.78988312484734,81.50340508724311,14
0,88,4,11025.661353599113,1,1456.1310198876827,171.991693793963,14
0,89,1,0.0,1,0.0,1354.86458076641,14
0,90,1,5668.255499855265,0,815.0465671486996,515.5621551809752,14
0,91,3,13815.047988506876,0,0.0,28.580470408139064,14
0,92,0,12.789705948153978,2,0.25828229828472804,1379.9376233221124,14
0,93,1,41826.569629464386,1,3442.4288686943346,216.81123033916333,14
0,94,0,4861.855228327253,2,234.8295776873824,254.02058008653617,14
0,95,6,1379.692552332705,1,200.38965572028349,206.72033261941166,14
0,96,1,1409.70755671719,2,136.24100880133525,567.9797431139142,14
0,97,0,926.8083970928737,0,76.47354970423355,649.8076692946518,14
0,98,2,9592.449325960406,0,0.0,23.215804861481228,14
0,99,1,0.0,0,0.0,81.66527047822917,14
0,100,4,0.0,0,0.0,36.31289235029386,14
0,1,3,0.0,1,0.0,112.90639489955956,15
0,2,1,0.0,1,0.0,169.79424505186515,15
0,3,1,0.0,1,0.0,74.0572352700609,15
0,4,0,0.0,0,0.0,289.7998602978954,15
0,5,0,0.0,2,0.0,39.99487781733313,15
0,6,2,883.0337717668251,0,0.0,115.50556997294414,15
0,7,5,0.0,0,0.0,77.8614737963697,15
0,8,0,0.0,0,0.0,186.57977202975871,15
0,9,0,0.0,0,0.0,504.4690947476935,15
0,10,0,0.0,2,0.0,368.3181236611383,15
0,11,0,0.0,0,0.0,150.73676049004715,15
0,12,1,0.0,1,0.0,373.89861439903666,15
0,13,1,0.0,1,0.0,404.66516656947266,15
0,14,3,0.0,2,0.0,103.84599236513746,15
0,15,3,0.0,0,53.620523317351186,208.71376940110713,15
0,16,2,0.0,0,0.0,179.04707232749712,15
0,17,2,0.0,2,0.0,10.504118999928098,15
0,18,1,0.0,1,210.45757106789452,64.39587411019089,15
0,19,2,0.0,1,0.0,190.99008232976306,15
0,20,0,0.0,0,0.0,290.386047798144,15
0,21,1,0.0,0,30.979465496445478,74.86526287913911,15
0,22,0,0.0,1,0.0,677.1076564167921,15
0,23,0,0.0,0,0.0,139.24088038720916,15
0,24,0,0.0,0,0.0,298.7666222776494,15
0,25,5,0.0,1,0.0,34.4565609384325,15
0,26,1,4524.457593337003,1,0.0,21.756177876518024,15
0,27,0,0.0,0,0.0,362.3738319906139,15
0,28,1,0.0,1,0.0,338.8501297247254,15
0,29,0,525.1525514309651,1,18.458088420585597,365.6789350623375,15
0,30,2,0.0,0,0.0,32.5421203642757,15
0,31,2,0.0,0,0.0,91.7204391167579,15
0,32,2,0.0,1,0.0,105.91206852743274,15
0,33,2,0.0,1,0.0,321.7271308956343,15
0,34,1,0.0,1,0.0,2.559380695815794,15
0,35,1,0.0,1,0.0,365.2253473488719,15
0,36,1,136.8052812454796,1,7.310170537220843,285.8739601615194,15
0,37,0,10853.411454007135,0,1090.558965374167,434.09854107087966,15
0,38,1,0.0,1,0.0,266.76106120141964,15
0,39,0,0.0,1,0.0,10.541743970357327,15
0,40,0,0.0,0,0.0,237.5581454477867,15
0,41,0,0.0,0,78.91779697163737,867.2692315758583,15
0,42,3,13146.98695652142,1,0.0,83.53016970833112,15
0,43,0,20539.584620781898,1,2251.4850355608205,74.6058064785349,15
0,44,4,995.9379523158423,1,332.64190947021814,48.890449776769074,15
0,45,2,4271.010102037344,1,273.4847520919117,70.28245365570346,15
0,46,0,0.0,0,0.0,96.1123147813246,15
0,47,0,0.0,1,0.0,1497.6666778410497,15
0,48,4,0.0,1,0.0,212.61675270834482,15
0,49,4,16469.703394400112,0,0.0,30.016405986790232,15
0,50,1,0.0,1,0.0,102.72646531726188,15
0,51,2,510.89488054940375,1,873.955073083711,75.80321399951282,15
0,52,4,2765.9347589532817,1,552.9845390884178,122.93407787294898,15
0,53,2,13572.97274177093,0,2415.4018485753927,143.07484356539248,15
0,54,1,34282.38562626195,2,3035.6897920660404,263.95145104898864,15
0,55,6,786.4929393558014,1,885.3418349541557,2.1940840827783847,15
0,56,4,12027.38124566671,1,0.0,3.4000839220500736,15
