,hh_id,migrations,num_shocked,tick,wealth
0,29,0,1,1,900.0000211901922
0,30,0,1,1,252.9252653302768
0,31,0,0,1,23400.000125614388
0,32,0,0,1,10913.604698966457
0,33,0,0,1,5885.576546306387
0,34,1,0,1,2200.0003662585814
0,35,0,0,1,0.00014292975124568908
0,36,0,0,1,8000.000131241045
0,37,0,1,1,4400.000062718344
0,38,0,1,1,153.8288421785286
0,39,0,0,1,10594.301142054075
0,40,1,0,1,1400.0001390958737
0,41,0,1,1,7199.8605145626825
0,42,0,1,1,7000.000144497724
0,43,0,0,1,6872.787126348554
0,44,1,0,1,1400.000085607598
0,45,0,0,1,0.0011134942071378386
0,46,0,1,1,752.3409899344641
0,47,0,0,1,25236.89163953313
0,48,0,0,1,9000.000615576746
0,49,0,0,1,8976.23305472517
0,50,0,1,1,8100.000015947628
0,51,0,1,1,733.1972689721308
0,52,0,0,1,21600.000217485936
0,53,0,0,1,1200.0000375745708
0,54,0,0,1,4579.59072136554
0,55,0,0,1,5600.000044943209
0,56,0,1,1,1418.904295661636
0,57,0,0,1,4504.786863168548
0,58,0,1,1,4000.0005100123863
0,59,0,0,1,2549.9078864220355
0,60,0,1,1,1346.2955663009718
0,61,0,1,1,3600.00021186537
0,62,0,1,1,1580.9726317137838
0,63,0,1,1,11700.000014782414
0,64,1,0,1,2200.0002094956376
0,65,0,0,1,7207.250119697983
0,66,0,0,1,4400.000330604388
0,67,0,0,1,1400.0001252978109
0,68,0,0,1,1076.7507892473159
0,69,0,0,1,8.362147362592898e-05
0,70,0,1,1,1100.0001701086596
0,71,0,1,1,3408.086607591733
0,72,0,0,1,6910.363510847155
0,73,0,1,1,800.0000081524482
0,74,0,0,1,4361.18777247253
0,75,0,1,1,580.8705050797984
0,76,0,0,1,22000.000712375917
0,77,0,1,1,4164.716581417857
0,78,0,1,1,2400.000125568205
0,79,0,1,1,1800.0000873715571
0,80,0,0,1,16397.47764025281
0,81,0,1,1,4789.197724127735
0,82,0,1,1,3000.000073886807
0,83,0,1,1,10000.000069768646
0,84,0,0,1,1400.0006252599474
0,85,0,1,1,4900.000053029377
0,86,0,1,1,1400.6867858187816
0,87,0,1,1,4200.000226468717
0,88,0,0,1,5000.000151084225
0,89,0,1,1,78.23848314751858
0,90,0,0,1,18741.46765623618
0,91,0,1,1,5400.00018984947
0,92,1,0,1,1400.000306105083
0,93,0,1,1,1199.4970290580509
0,94,0,1,1,1400.0000989075288
0,95,0,1,1,1200.000015362702
0,96,0,0,1,7885.142689985089
0,97,0,0,1,1600.000000577373
0,98,0,0,1,16762.777453955645
0,99,0,0,1,5735.440025853785
0,100,0,1,1,5600.000116908423
0,1,0,0,2,26642.575232322328
0,2,2,0,2,3000.000008979274
0,3,0,0,2,14335.338882711054
0,4,2,0,2,1576.4547602068772
0,5,0,0,2,29154.372863735254
0,6,0,1,2,20800.000058775076
0,7,1,0,2,1400.0004465373436
0,8,0,0,2,18000.000550634024
0,9,0,1,2,4200.000132362031
0,10,0,0,2,11311.538829047382
0,11,0,1,2,4000.000018969687
0,12,0,0,2,10165.756258007867
0,13,0,1,2,6000.000021217851
0,14,0,0,2,9000.0009802161
0,15,0,0,2,18900.0002623278
0,16,0,1,2,8400.000030586989
0,17,0,1,2,10000.000279812122
0,18,0,0,2,8400.000029819987
0,19,0,0,2,10648.96213225333
0,20,0,1,2,28000.000021684384
0,21,0,1,2,9600.000095431715
0,22,0,0,2,6865.071569792963
0,23,1,0,2,1400.0000672290798
0,24,0,0,2,7275.081173314076
0,25,0,1,2,7200.000275709406
0,26,0,0,2,6000.0016134318075
0,27,1,1,2,3200.000045420721
0,28,0,0,2,28758.705327791933
0,29,0,1,2,1800.0000211901922
0,30,0,1,2,252.9252653302768
0,31,0,0,2,35100.00012561439
0,32,0,0,2,16370.406987052942
0,33,0,0,2,8828.364817098409
0,34,2,0,2,3000.0003662585814
0,35,0,0,2,0.00014292975124568908
0,36,0,0,2,12000.000131241046
0,37,0,1,2,8800.000062718344
0,38,0,1,2,153.8288421785286
0,39,0,0,2,15891.451554979958
0,40,1,0,2,2700.0001390958737
0,41,0,1,2,13499.860514562683
0,42,0,1,2,14000.000144497724
0,43,0,0,2,10309.180631165807
0,44,2,0,2,1800.000085607598
0,45,0,0,2,0.0011134942071378386
0,46,0,1,2,1152.3409899344642
0,47,0,0,2,37855.337341918006
0,48,0,0,2,13500.000615576746
0,49,0,0,2,13464.349216823639
0,50,0,1,2,16200.000015947628
0,51,0,1,2,1333.1972689721308
0,52,0,0,2,32400.000217485936
0,53,1,0,2,900.0000375745708
0,54,0,0,2,6869.385519381311
0,55,0,0,2,8400.000044943208
0,56,1,1,2,1218.904295661636
0,57,0,0,2,6757.180261221625
0,58,0,1,2,8000.000510012386
0,59,0,0,2,3824.8616401924805
0,60,1,1,2,1146.2955663009718
0,61,0,1,2,7200.00021186537
0,62,1,1,2,1980.9726317137838
0,63,0,1,2,23400.000014782414
0,64,1,0,2,4000.0002094956376
0,65,0,0,2,10810.875134690272
0,66,0,0,2,6600.000330604388
0,67,1,0,2,1100.0001252978109
0,68,1,0,2,615.1258637733149
0,69,0,0,2,8.362147362592898e-05
0,70,0,1,2,2200.0001701086594
0,71,0,1,2,6408.086607591733
0,72,0,0,2,10365.54513642409
0,73,0,1,2,1600.0000081524481
0,74,0,0,2,6541.7814813809055
0,75,0,1,2,880.8705050797984
0,76,0,0,2,33000.00071237591
0,77,0,1,2,8164.716581417857
0,78,0,1,2,4800.0001255682055
0,79,0,1,2,3600.000087371557
0,80,0,0,2,24596.216436295552
0,81,0,1,2,8989.197724127735
0,82,0,1,2,6000.0000738868075
0,83,0,1,2,20000.00006976865
0,84,1,0,2,1100.0006252599474
0,85,0,1,2,10500.000053029376
0,86,1,1,2,1600.6867858187816
0,87,0,1,2,8400.000226468717
0,88,0,0,2,8000.000151084225
0,89,0,1,2,78.23848314751858
0,90,0,0,2,28112.20147759408
0,91,0,1,2,10800.00018984947
0,92,2,0,2,1700.000306105083
0,93,1,1,2,999.4970290580509
0,94,1,1,2,1800.0000989075288
0,95,0,1,2,2400.000015362702
0,96,0,0,2,11827.71399637197
0,97,1,0,2,1400.000000577373
0,98,0,0,2,25144.166162087808
0,99,0,0,2,8603.159831279167
0,100,0,1,2,12000.000116908423
0,1,0,0,3,35464.60162564048
0,2,3,0,3,4000.000008979274
0,3,1,1,3,5002.212834103336
0,4,2,0,3,2935.272934509317
0,5,0,0,3,38865.020621251046
0,6,0,1,3,31063.2984441575
0,7,1,1,3,1141.9691596497194
0,8,0,0,3,23253.07875481276
0,9,0,1,3,6158.671779110264
0,10,0,0,3,14789.104256229737
0,11,0,1,3,6000.0000189696875
0,12,0,1,3,183.29261180116987
0,13,0,2,3,597.281332026601
0,14,0,0,3,11858.29659999098
0,15,1,1,3,4090.9880541919156
0,16,0,2,3,1115.9252854342014
0,17,0,1,3,14819.833627900369
0,18,0,0,3,11200.000029819987
0,19,0,0,3,14198.616137347184
0,20,1,2,3,5632.788775351308
0,21,1,2,3,5649.950204514145
0,22,1,1,3,5225.634971378194
0,23,1,0,3,2400.00006722908
0,24,0,0,3,9639.442462982712
0,25,1,2,3,4587.287764576571
0,26,0,0,3,7747.9396276366915
0,27,2,2,3,2113.320426282246
0,28,1,1,3,1548.1447703448684
0,29,0,1,3,2700.0000211901925
0,30,0,1,3,252.9252653302768
0,31,1,1,3,16668.637669941727
0,32,0,0,3,21556.89246434754
0,33,1,1,3,2240.46099844562
0,34,2,0,3,5000.000366258581
0,35,0,0,3,0.00014292975124568908
0,36,0,0,3,15841.09531955448
0,37,0,1,3,12908.09660735702
0,38,0,2,3,204.42890328630793
0,39,0,0,3,21156.37488891505
0,40,1,0,3,4000.0001390958737
0,41,1,2,3,10197.202130916156
0,42,0,1,3,20628.0611839504
0,43,0,0,3,13422.94839819299
0,44,2,0,3,3400.000085607598
0,45,0,1,3,53.84625903399766
0,46,1,1,3,552.3409899344642
0,47,1,1,3,8658.096781708902
0,48,1,1,3,3002.277869986314
0,49,0,0,3,17705.507602977556
0,50,0,1,3,24151.384217441835
0,51,1,2,3,82.4899350035414
0,52,0,0,3,43118.78152348227
0,53,1,1,3,923.6002264257082
0,54,0,0,3,9159.180317397082
0,55,0,0,3,11124.477496921734
0,56,2,1,3,1318.904295661636
0,57,0,0,3,8917.116321952064
0,58,0,1,3,11967.053451192854
0,59,0,0,3,5095.682504338091
0,60,1,2,3,834.57823756541
0,61,1,2,3,92.46643689405073
0,62,2,1,3,2580.972631713784
0,63,1,2,3,16595.606226479995
0,64,1,1,3,4063.902145580598
0,65,0,0,3,14368.130409720527
0,66,1,1,3,2311.166188375433
0,67,1,1,3,1764.5100627991399
0,68,1,0,3,1353.500938299314
0,69,0,1,3,85.61844418730003
0,70,0,1,3,4400.000170108659
0,71,0,1,3,9408.086607591733
0,72,0,0,3,13820.726762001026
0,73,0,1,3,2299.4994477379705
0,74,0,0,3,8722.375190289282
0,75,0,1,3,1180.8705050797985
0,76,1,1,3,24024.618034655377
0,77,0,1,3,12106.417964851498
0,78,0,2,3,387.9670315616706
0,79,0,1,3,5314.436867426059
0,80,1,1,3,22029.307981777943
0,81,0,1,3,13889.197724127735
0,82,1,2,3,1417.9520024152512
0,83,0,1,3,29756.407129002248
0,84,2,0,3,1100.0006252599474
0,85,1,2,3,1450.6840879598185
0,86,2,1,3,2000.6867858187816
0,87,1,2,3,1624.4565497873527
0,88,0,0,3,10910.082294756683
0,89,0,1,3,78.23848314751858
0,90,0,0,3,37348.52674069443
0,91,0,1,3,16200.00018984947
0,92,2,0,3,3100.000306105083
0,93,1,1,3,1999.4970290580509
0,94,2,1,3,2400.000098907529
0,95,0,1,3,3600.000015362702
0,96,0,0,3,15770.28530275885
0,97,1,1,3,1743.3628306048452
0,98,0,0,3,33525.55487021997
0,99,1,1,3,5794.350745912985
0,100,0,1,3,18357.955409399183
0,1,0,0,4,44111.099575679575
0,2,4,0,4,5172.493390232279
0,3,1,1,4,9580.65906027161
0,4,2,0,4,4294.091108811757
0,5,1,1,4,29599.60875712284
0,6,0,1,4,40940.163099050245
0,7,2,1,4,1241.9691596497194
0,8,1,1,4,7368.206192410259
0,9,0,1,4,7948.751263605906
0,10,0,0,4,18138.540242632516
0,11,0,1,4,7999.336602622721
0,12,0,2,4,0.0
0,13,0,3,4,482.4630036055324
0,14,0,0,4,15177.168061392025
0,15,1,1,4,9779.78918917756
0,16,0,2,4,5294.400122069474
0,17,1,2,4,4880.00847414869
0,18,0,0,4,13933.541977692852
0,19,0,0,4,17748.270142441037
0,20,1,2,4,18632.788775351306
0,21,1,2,4,10049.950204514145
0,22,1,2,4,2919.0412103456956
0,23,2,0,4,2400.00006722908
0,24,1,1,4,3359.1273080065216
0,25,1,2,4,7859.796424535789
0,26,0,0,4,9495.877641841575
0,27,2,3,4,2059.783294994955
0,28,1,1,4,10301.931359995657
0,29,0,2,4,312.9300634736233
0,30,0,1,4,252.9252653302768
0,31,1,1,4,27468.637669941727
0,32,1,1,4,11554.201306572484
0,33,1,2,4,652.1453378800146
0,34,2,0,4,6989.111084632507
0,35,0,1,4,412.24153478625317
0,36,1,1,4,12309.611897139752
0,37,0,1,4,16998.296919979213
0,38,0,3,4,114.37915367744594
0,39,1,1,4,12295.80091795856
0,40,1,0,4,5284.346663323226
0,41,1,2,4,15915.701391871096
0,42,1,2,4,7906.868901744953
0,43,1,1,4,1412.7477713891176
0,44,2,0,4,5000.0000856075985
0,45,0,1,4,53.84625903399766
0,46,1,2,4,920.0810460539606
0,47,1,1,4,19613.164563818078
0,48,1,1,4,7316.167734336243
0,49,0,0,4,21946.66598913147
0,50,0,1,4,32102.768418936044
0,51,1,2,4,758.6324443070055
0,52,0,0,4,53648.26907100134
0,53,1,1,4,1923.6002264257081
0,54,0,1,4,222.4847973143842
0,55,1,1,4,3290.546565734153
0,56,2,2,4,1488.5247023808138
0,57,0,0,4,11077.052382682503
0,58,1,2,4,6818.351868702925
0,59,0,0,4,6252.767962237287
0,60,1,2,4,1834.5782375654098
0,61,1,2,4,2875.226941145787
0,62,3,1,4,3380.972631713784
0,63,1,2,4,28676.519345471825
0,64,1,1,4,5863.902145580598
0,65,0,0,4,17925.385684750785
0,66,1,1,4,4645.471295494759
0,67,2,1,4,1764.5100627991399
0,68,1,0,4,2291.876012825313
0,69,0,2,4,32.224571138861464
0,70,0,1,4,5956.5038179278345
0,71,1,2,4,416.7140164647438
0,72,0,0,4,17255.741444305284
0,73,0,2,4,1925.064343384424
0,74,1,1,4,945.3430046535984
0,75,1,1,4,480.8705050797985
0,76,2,2,4,11960.782994725962
0,77,0,1,4,16048.11934828514
0,78,0,3,4,156.8157879946115
0,79,0,2,4,456.6424012848411
0,80,1,1,4,29313.672850909683
0,81,0,1,4,18703.13930479031
0,82,1,2,4,4044.986815510936
0,83,0,1,4,39512.81418823585
0,84,3,0,4,1400.0006252599474
0,85,1,2,4,7450.6840879598185
0,86,3,1,4,2600.6867858187816
0,87,1,2,4,4824.456549787353
0,88,0,1,4,3273.0923772023098
0,89,0,2,4,70.74464276010251
0,90,0,0,4,47893.15352699908
0,91,1,2,4,10004.634282822923
0,92,2,0,4,4500.000306105083
0,93,1,1,4,2999.497029058051
0,94,3,1,4,3175.31575362572
0,95,0,2,4,290.7379749146835
0,96,1,1,4,3361.930404704904
0,97,2,1,4,1843.3628306048452
0,98,0,0,4,41712.15375482643
0,99,2,2,4,4929.733466311801
0,100,1,2,4,7082.51793793228
0,1,1,1,5,33751.77229930437
0,2,4,0,5,7544.986771485284
0,3,1,1,5,13960.121695310603
0,4,2,0,5,5652.909283114197
0,5,1,1,5,38420.36339657097
0,6,0,1,5,50817.027753942995
0,7,3,1,5,1641.9691596497194
0,8,1,1,5,11734.722307621441
0,9,0,1,5,9709.231145396392
0,10,1,1,5,4205.767826148918
0,11,1,2,5,3743.308079383866
0,12,0,3,5,0.0
0,13,0,3,5,3725.7941388835243
0,14,0,0,5,18329.787802961902
0,15,2,2,5,5504.261567571087
0,16,0,3,5,910.669109837788
0,17,2,3,5,1134.021872585324
0,18,1,1,5,12152.498723695993
0,19,0,0,5,21136.228195776872
0,20,2,3,5,815.350970711127
0,21,1,2,5,14402.842660325787
0,22,1,3,5,2392.7640482442425
0,23,2,1,5,1550.4025396780514
0,24,1,1,5,5623.4885976751575
0,25,2,3,5,4131.943016692092
0,26,1,1,5,4714.509548521981
0,27,2,4,5,1612.2622115665126
0,28,1,1,5,20154.727671089047
0,29,0,2,5,2112.9300634736232
0,30,0,1,5,252.9252653302768
0,31,2,2,5,22251.400666355636
0,32,2,2,5,6076.775439780757
0,33,1,3,5,345.0909468715993
0,34,2,0,5,9178.221803006432
0,35,0,2,5,609.3004806970703
0,36,1,1,5,15368.84796481203
0,37,1,2,5,590.3985704791228
0,38,0,4,5,156.61412788015846
0,39,1,1,5,16559.367852625262
0,40,1,0,5,6425.721309025839
0,41,1,2,5,21634.200652826035
0,42,1,3,5,5524.617791967318
0,43,1,1,5,3712.2332785278136
0,44,2,0,5,6537.256978678049
0,45,0,1,5,53.84625903399766
0,46,1,3,5,943.4368759192115
0,47,1,1,5,29833.23015738846
0,48,1,2,5,1056.6844343040939
0,49,0,0,5,26160.222920229782
0,50,0,1,5,39971.34426803579
0,51,1,2,5,1434.7749536104695
0,52,0,0,5,63469.594418531495
0,53,2,1,5,1923.6002264257081
0,54,0,2,5,745.629272000704
0,55,1,1,5,6015.02401771268
0,56,3,3,5,1663.8341039603317
0,57,0,0,5,13141.178863317162
0,58,1,2,5,10325.147947550606
0,59,0,0,5,7381.118864458227
0,60,1,2,5,2803.837207148645
0,61,2,3,5,1622.141275516607
0,62,4,1,5,4380.972631713784
0,63,2,3,5,15096.154657949164
0,64,1,2,5,4062.618567363202
0,65,0,0,5,20995.342017244122
0,66,1,1,5,6964.838683402735
0,67,2,1,5,3064.5100627991396
0,68,1,0,5,3230.251087351312
0,69,0,2,5,32.224571138861464
0,70,1,2,5,0.0
0,71,1,2,5,3216.7140164647435
0,72,0,0,5,20577.63607236357
0,73,0,2,5,2413.6493358274206
0,74,1,1,5,2112.295703461683
0,75,1,2,5,709.1509022718963
0,76,2,2,5,21456.540141341426
0,77,0,1,5,19989.82073171878
0,78,0,4,5,623.8572539213915
0,79,0,3,5,327.0602838374754
0,80,1,1,5,36579.30244001946
0,81,0,1,5,23410.392923110023
0,82,1,3,5,643.7658008243524
0,83,0,1,5,49011.1249952354
0,84,3,0,5,3000.0006252599474
0,85,1,2,5,13450.684087959818
0,86,3,2,5,1312.107939677374
0,87,1,2,5,8970.751817733035
0,88,0,1,5,6105.613458260039
0,89,0,2,5,70.74464276010251
0,90,1,1,5,45555.43897136365
0,91,2,3,5,4990.482924099665
0,92,2,0,5,5866.274512034964
0,93,1,1,5,3999.497029058051
0,94,4,1,5,4119.550475934353
0,95,0,2,5,1490.7379749146835
0,96,1,1,5,7204.501711091785
0,97,3,2,5,1650.5326129492207
0,98,0,0,5,49898.752639432896
0,99,3,3,5,3406.102239299851
0,100,1,3,5,972.2064423114135
0,1,2,2,6,9621.445271622179
0,2,4,0,6,9917.48015273829
0,3,1,1,6,18339.5843303496
0,4,2,0,6,7011.727457416637
0,5,2,2,6,6003.176769184461
0,6,0,1,6,60613.68431850166
0,7,4,1,6,2341.9691596497196
0,8,2,2,6,2696.087415834237
0,9,1,1,6,10459.51780872758
0,10,2,2,6,552.9098101600644
0,11,1,3,6,1332.1517559023962
0,12,0,3,6,4139.43530437074
0,13,0,3,6,6872.3376932158935
0,14,0,0,6,21482.40754453178
0,15,2,2,6,10893.062702556732
0,16,0,4,6,75.59810922694015
0,17,2,3,6,4731.7273331389415
0,18,1,1,6,14556.74207345627
0,19,1,1,6,2155.246577266198
0,20,2,3,6,12712.450471140457
0,21,1,2,6,18709.38190748707
0,22,1,3,6,3796.4071456326915
0,23,2,1,6,2750.4025396780517
0,24,1,1,6,7887.849887343793
0,25,2,3,6,7204.45167665131
0,26,2,2,6,720.1093392624092
0,27,2,4,6,3798.3573521303065
0,28,1,1,6,29989.646437388095
0,29,0,3,6,811.8844966190113
0,30,0,1,6,252.9252653302768
0,31,2,2,6,32047.362966715824
0,32,2,2,6,9863.260917075357
0,33,1,4,6,220.56081130917994
0,34,2,1,6,6302.569095934478
0,35,0,2,6,609.3004806970703
0,36,1,1,6,18428.08403248431
0,37,1,3,6,201.04697328841144
0,38,0,4,6,156.61412788015846
0,39,1,2,6,595.9741217671761
0,40,1,1,6,2500.2377952225725
0,41,2,3,6,13714.689045541449
0,42,1,3,6,13885.584829606598
0,43,1,1,6,5963.128915226778
0,44,2,0,6,8074.513871748499
0,45,0,2,6,94.73795935432966
0,46,1,4,6,1284.6907884309212
0,47,2,2,6,2810.2620771320344
0,48,1,2,6,5311.56450934321
0,49,1,1,6,20433.66895936173
0,50,1,2,6,8014.926233497107
0,51,1,2,6,2110.9174629139334
0,52,1,1,6,14889.501020194746
0,53,3,1,6,2223.600226425708
0,54,0,2,6,3035.4240700164746
0,55,1,1,6,8739.501469691206
0,56,4,3,6,2363.834103960332
0,57,0,0,6,15205.30534395182
0,58,1,3,6,8197.511258561612
0,59,0,0,6,8509.469766679167
0,60,1,3,6,1453.3880256605087
0,61,2,3,6,3604.901779768343
0,62,5,1,6,5580.972631713784
0,63,2,4,6,858.6279667965314
0,64,1,2,6,5766.052704971262
0,65,1,1,6,3272.9986844149057
0,66,1,1,6,9182.387694538162
0,67,2,1,6,4364.51006279914
0,68,1,1,6,2263.77410022388
0,69,0,2,6,32.224571138861464
0,70,1,3,6,0.0
0,71,1,2,6,5961.450875689936
0,72,1,1,6,8858.078277621
0,73,0,2,6,2902.234328270417
0,74,1,1,6,3279.248402269767
0,75,1,2,6,1309.1509022718963
0,76,2,2,6,30936.77652353317
0,77,0,1,6,23868.281603989384
0,78,0,4,6,3423.8572539213915
0,79,0,3,6,2041.4970638919763
0,80,1,1,6,43844.93202912924
0,81,0,1,6,28117.646541429734
0,82,1,4,6,359.70863313827283
0,83,1,2,6,37590.74322691265
0,84,3,0,6,4600.000625259947
0,85,1,2,6,19200.99674657969
0,86,4,2,6,2088.8206250197213
0,87,1,2,6,12546.873076071983
0,88,0,1,6,8938.134539317767
0,89,0,3,6,145.7906199634055
0,90,1,1,6,55100.06575766829
0,91,2,3,6,9390.482924099666
0,92,2,0,6,7232.548717964844
0,93,1,1,6,4999.497029058051
0,94,4,2,6,2965.6851648350817
0,95,0,3,6,668.3165787449726
0,96,1,1,6,11047.073017478666
0,97,4,2,6,2350.5326129492205
0,98,0,0,6,57798.82988368325
0,99,3,3,6,4401.2615530963185
0,100,1,3,6,6840.24226450434
0,1,2,2,7,17267.943221661277
0,2,4,1,7,8673.086206785805
0,3,2,2,7,9704.093215876135
0,4,2,1,7,5389.296506833393
0,5,2,2,7,14174.13621176737
0,6,0,1,7,70281.67487969476
0,7,5,1,7,3341.9691596497196
0,8,2,2,7,5879.3125155437265
0,9,1,1,7,12216.296264301947
0,10,2,3,7,125.67709284208536
0,11,1,3,7,3179.6483096284046
0,12,1,4,7,813.5069671780748
0,13,0,3,7,10018.881247548263
0,14,1,1,7,10802.599322480077
0,15,3,3,7,4448.4345814272165
0,16,0,4,7,3991.973932584931
0,17,2,3,7,8050.795127251635
0,18,1,2,7,1617.3364949287352
0,19,1,1,7,4866.398492501687
0,20,3,4,7,6297.486777764174
0,21,2,3,7,15036.557208500206
0,22,1,3,7,4522.682098928137
0,23,2,1,7,3950.4025396780517
0,24,1,1,7,10152.211177012428
0,25,3,4,7,2646.7898653564243
0,26,2,3,7,569.0826034046323
0,27,2,5,7,4037.535992721992
0,28,2,2,7,4850.104610956098
0,29,0,4,7,186.26187768369095
0,30,0,1,7,252.9252653302768
0,31,2,2,7,41690.469289589695
0,32,2,2,7,13649.746394369957
0,33,1,4,7,2456.4246451857734
0,34,3,1,7,7481.935377719734
0,35,0,3,7,998.9712434419597
0,36,1,1,7,21397.58047640879
0,37,1,4,7,145.93144042634185
0,38,0,5,7,241.34863861861263
0,39,1,3,7,468.0066731015695
0,40,1,1,7,3641.6124409251865
0,41,2,3,7,18875.272012038826
0,42,1,3,7,23446.483980148325
0,43,1,1,7,7834.566821137292
0,44,2,1,7,8174.640138848742
0,45,0,3,7,60.06433613423158
0,46,2,4,7,984.6907884309212
0,47,3,3,7,0.0
0,48,1,2,7,9566.444584382327
0,49,2,2,7,19525.48808501499
0,50,1,2,7,15329.060173924398
0,51,1,3,7,939.2415384576749
0,52,1,1,7,23910.826367724898
0,53,4,2,7,2602.460392794666
0,54,1,3,7,362.27146705106196
0,55,1,1,7,11463.978921669732
0,56,4,3,7,4363.834103960332
0,57,0,1,7,14274.510299190952
0,58,1,3,7,11402.12076362544
0,59,0,0,7,9525.360398837889
0,60,1,3,7,2422.646995243744
0,61,2,4,7,894.2257631373479
0,62,5,2,7,2609.4851537803374
0,63,2,4,7,11929.33447414882
0,64,1,2,7,7375.256113657564
0,65,1,1,7,5696.1171889037905
0,66,1,1,7,11375.618513006262
0,67,2,2,7,4538.573714934305
0,68,1,2,7,2414.353488955498
0,69,0,2,7,32.224571138861464
0,70,1,3,7,516.4000811674273
0,71,2,3,7,683.1112389992028
0,72,2,2,7,231.60701701209524
0,73,0,2,7,3291.1088167952907
0,74,1,1,7,4446.2011010778515
0,75,2,3,7,669.0315432991372
0,76,2,2,7,40406.46884682814
0,77,1,2,7,2741.6418085651912
0,78,1,5,7,2311.4723486465637
0,79,0,3,7,3629.984957664938
0,80,1,1,7,51102.22492036651
0,81,1,2,7,13031.09457352465
0,82,1,4,7,2986.7434462339575
0,83,1,2,7,46367.9129926016
0,84,3,0,7,6200.000625259947
0,85,1,2,7,24895.46507752793
0,86,4,3,7,2492.378269541745
0,87,2,3,7,49.74566273964456
0,88,0,1,7,11770.655620375495
0,89,0,3,7,145.7906199634055
0,90,1,1,7,64229.008933848876
0,91,2,3,7,13766.183983700861
0,92,2,0,7,8532.346316799827
0,93,1,1,7,5999.497029058051
0,94,4,3,7,2946.3506016616147
0,95,0,4,7,31.38955922561528
0,96,1,1,7,15262.399908527363
0,97,4,3,7,2555.0477168556677
0,98,1,1,7,43721.85922374138
0,99,3,4,7,1891.9406877063625
0,100,1,3,7,12620.000360503313
0,1,2,2,8,24914.441171700375
0,2,4,1,8,11045.57958803881
0,3,2,2,8,13883.555850915129
0,4,3,1,8,5748.114681135833
0,5,2,2,8,22345.09565435028
0,6,0,1,8,79949.66544088787
0,7,5,1,8,5641.96915964972
0,8,2,2,8,9062.537615253215
0,9,1,1,8,13973.074719876315
0,10,2,3,8,2875.1130792448653
0,11,1,3,8,5027.144863354413
0,12,1,4,8,5352.9422715488145
0,13,0,3,8,13165.424801880632
0,14,1,1,8,14355.219064049954
0,15,3,3,8,9537.23571641286
0,16,0,4,8,7908.3497559429225
0,17,2,3,8,11369.862921364329
0,18,1,2,8,4021.579844689011
0,19,1,1,8,7577.550407737175
0,20,3,4,8,17194.586278193507
0,21,2,3,8,18943.09645566149
0,22,1,3,8,5248.957052223583
0,23,2,1,8,5150.402539678052
0,24,1,1,8,12416.572466681064
0,25,3,4,8,5519.298525315642
0,26,2,3,8,2117.0206176095157
0,27,2,5,8,6223.631133285786
0,28,2,2,8,13885.023377255147
0,29,0,4,8,1986.261877683691
0,30,0,1,8,252.9252653302768
0,31,2,2,8,51333.575612463566
0,32,2,2,8,17436.231871664553
0,33,1,4,8,4692.288479062367
0,34,3,1,8,9861.30165950499
0,35,0,3,8,998.9712434419597
0,36,1,1,8,24367.076920333275
0,37,1,4,8,3536.131753048535
0,38,0,5,8,241.34863861861263
0,39,1,3,8,4731.57360776827
0,40,2,1,8,3782.9870866278006
0,41,2,3,8,24035.854978536205
0,42,1,3,8,33007.383130690054
0,43,1,1,8,9706.004727047806
0,44,2,1,8,9711.897031919194
0,45,0,3,8,60.06433613423158
0,46,2,4,8,1984.6907884309212
0,47,3,3,8,8420.065593570383
0,48,1,2,8,13821.324659421443
0,49,2,2,8,22739.0450161133
0,50,1,2,8,22643.19411435169
0,51,1,3,8,1615.3840477611388
0,52,1,1,8,32932.15171525505
0,53,4,2,8,4502.460392794666
0,54,1,3,8,3052.066265066833
0,55,1,1,8,14188.456373648258
0,56,4,3,8,6363.834103960332
0,57,0,1,8,16338.63677982561
0,58,1,3,8,14606.730268689269
0,59,0,0,8,10541.251030996611
0,60,1,3,8,3391.9059648269795
0,61,2,4,8,2876.986267389084
0,62,5,2,8,5009.485153780337
0,63,2,4,8,23000.040981501108
0,64,1,2,8,8984.459522343866
0,65,1,1,8,8119.235693392675
0,66,1,1,8,13568.849331474363
0,67,2,2,8,5938.573714934305
0,68,1,2,8,3352.728563481497
0,69,0,2,8,32.224571138861464
0,70,1,3,8,1032.8001623348546
0,71,2,3,8,3227.8480982243946
0,72,2,2,8,3353.501645070381
0,73,0,2,8,3679.9833053201646
0,74,1,1,8,5613.153799885936
0,75,2,3,8,1569.0315432991372
0,76,2,2,8,49876.1611701231
0,77,1,2,8,6020.102680835795
0,78,1,5,8,5111.472348646564
0,79,0,3,8,5218.472851437899
0,80,1,1,8,58359.517811603786
0,81,1,2,8,18138.34819184436
0,82,1,4,8,5613.7782593296415
0,83,1,2,8,55145.08275829055
0,84,3,0,8,7900.000625259947
0,85,1,2,8,30589.93340847617
0,86,4,3,8,4469.090954884092
0,87,2,3,8,2625.866921078592
0,88,0,1,8,14603.176701433224
0,89,0,3,8,145.7906199634055
0,90,1,1,8,73357.95211002945
0,91,2,3,8,18141.885043302056
0,92,2,0,8,9832.14391563481
0,93,1,1,8,6999.497029058051
0,94,4,3,8,5090.585323970247
0,95,0,4,8,1231.3895592256154
0,96,1,1,8,19477.72679957606
0,97,4,3,8,4655.047716855668
