IDNO,CLUSTER,ZONE,DIVISION,DISTRICT,UPAZILA,UNION,MOUZA,SEGMENT,HNUMBER,SROUND,ID,Q102,Q103,Q104,Q105,Q106,Q107,Q108,Q109,Q110,Q111,Q112A,Q112B,UID,DUID
2099,2,1,1,6,36,81,470,1,99,2,1,2,1,1,42,2,2, , ,A,1,2,36,0209901,0
2099,2,1,1,6,36,81,470,1,99,2,2,1,2,2,30,2,1,2,3,C, ,2,36,0209902,0
2099,2,1,1,6,36,81,470,1,99,2,3,1,3,2,12,1,1,4,4,D, ,2,36,0209903,0
2099,2,1,1,6,36,81,470,1,99,2,4,1,3,2,10, ,1,3,3,D, ,2,36,0209904,0
2099,2,1,1,6,36,81,470,1,99,2,5,1,3,2,8, ,1,1,2,D, ,2,36,0209905,0
2099,2,1,1,6,36,81,470,1,99,2,6,1,3,2,6, ,1,0,1,D, ,2,36,0209906,0
2099,2,1,1,6,36,81,470,1,99,2,7,1,3,1,2, , , , , , ,2,36,0209907,0
2101,2,1,1,6,36,81,470,1,101,2,1,1,1,1,53,2,2, , ,A,2,2,36,0210101,0
2101,2,1,1,6,36,81,470,1,101,2,2,1,2,2,38,2,1,2,2,C, ,2,36,0210102,0
2101,2,1,1,6,36,81,470,1,101,2,3,1,3,1,18,1,1,5,5,A,2,2,36,0210103,0
2101,2,1,1,6,36,81,470,1,101,2,4,1,3,2,17,1,1,5,5,D, ,2,36,0210104,0
2101,2,1,1,6,36,81,470,1,101,2,5,1,3,1,13,1,1,3,3,A,2,2,36,0210105,0
2101,2,1,1,6,36,81,470,1,101,2,6,1,3,2,10, ,1,3,3,D, ,2,36,0210106,0
2101,2,1,1,6,36,81,470,1,101,2,7,1,3,1,8, ,1,2,2,D, ,2,36,0210107,0
2101,2,1,1,6,36,81,470,1,101,2,8,1,3,1,6, ,1,0,0,D, ,2,36,0210108,0
2101,2,1,1,6,36,81,470,1,101,2,9,1,3,2,4, , , , , , ,2,36,0210109,0
2125,2,1,1,6,36,81,470,1,125,2,1,1,1,1,30,2,2, , ,A,2,2,36,0212501,0
2125,2,1,1,6,36,81,470,1,125,2,2,1,2,2,24,2,1,7,8,C, ,2,36,0212502,0
2125,2,1,1,6,36,81,470,1,125,2,3,1,3,2,5, , , , , , ,2,36,0212503,0
2125,2,1,1,6,36,81,470,1,125,2,4,1,3,2,0, , , , , , ,2,36,0212504,0
2135,2,1,1,6,36,81,470,1,135,2,1,1,1,1,28,2,2, , ,A,2,2,36,0213501,0
2135,2,1,1,6,36,81,470,1,135,2,2,1,2,2,23,2,1,5,5,C, ,2,36,0213502,0
2135,2,1,1,6,36,81,470,1,135,2,3,1,3,2,6, ,1,0,1,D, ,2,36,0213503,0
2135,2,1,1,6,36,81,470,1,135,2,4,1,3,2,4, , , , , , ,2,36,0213504,0
2135,2,1,1,6,36,81,470,1,135,2,5,1,3,1,0, , , , , , ,2,36,0213505,0
3001,3,1,1,6,36,81,672,2,1,2,1,1,1,1,31,2,1,1,2,A,2,2,36,0300101,0
3001,3,1,1,6,36,81,672,2,1,2,2,1,2,2,24,2,1,5,5,C, ,2,36,0300102,0
3001,3,1,1,6,36,81,672,2,1,2,3,1,3,1,7, ,1,0,1,D, ,2,36,0300103,0
3001,3,1,1,6,36,81,672,2,1,2,4,1,3,1,1, , , , , , ,2,36,0300104,0
3005,3,1,1,6,36,81,672,2,5,2,1,1,1,1,48,2,2, , ,A,2,4,62,0300501,0
3005,3,1,1,6,36,81,672,2,5,2,2,1,2,2,39,2,1,2,3,C, ,4,62,0300502,0
3005,3,1,1,6,36,81,672,2,5,2,3,2,3,1,20,1,1,3,3,A,1,2,36,0300503,0
3005,3,1,1,6,36,81,672,2,5,2,4,1,3,1,9, ,1,1,2,D, ,2,36,0300504,0
3005,3,1,1,6,36,81,672,2,5,2,5,1,3,2,2, , , , , , ,2,36,0300505,0
3005,3,1,1,6,36,81,672,2,5,2,6,1,6,2,66,3,2, , ,C, ,5,62,0300506,0
3010,3,1,1,6,36,81,672,2,10,2,1,1,1,1,22,2,1,0,1,A,2,2,36,0301001,0
3010,3,1,1,6,36,81,672,2,10,2,2,1,2,2,19,2,1,4,4,C, ,4,51,0301002,0
3010,3,1,1,6,36,81,672,2,10,2,3,1,3,2,1, , , , , , ,2,36,0301003,0
3011,3,1,1,6,36,81,672,2,11,2,1,1,1,1,43,2,2, , ,A,2,2,36,0301101,0
3011,3,1,1,6,36,81,672,2,11,2,2,1,2,2,36,2,2, , ,C, ,2,36,0301102,0
3011,3,1,1,6,36,81,672,2,11,2,3,1,3,2,14,1,2, , ,C, ,2,36,0301103,0
3011,3,1,1,6,36,81,672,2,11,2,4,1,3,2,10, ,1,1,2,D, ,2,36,0301104,0
3011,3,1,1,6,36,81,672,2,11,2,5,1,3,2,7, ,1,0,1,D, ,2,36,0301105,0
3011,3,1,1,6,36,81,672,2,11,2,6,1,3,1,4, , , , , , ,2,36,0301106,0
3011,3,1,1,6,36,81,672,2,11,2,7,1,3,1,0, , , , , , ,2,36,0301107,0
3015,3,1,1,6,36,81,672,2,15,2,1,1,1,1,28,2,1,5,5,A,2,2,36,0301501,0
3015,3,1,1,6,36,81,672,2,15,2,2,1,2,2,23,2,1,5,5,C, ,2,36,0301502,0
3015,3,1,1,6,36,81,672,2,15,2,3,1,3,2,7, ,1,0,1,D, ,2,36,0301503,0
3015,3,1,1,6,36,81,672,2,15,2,4,1,3,2,2, , , , , , ,2,36,0301504,0
3017,3,1,1,6,36,81,672,2,17,2,1,1,1,1,54,2,2, , ,C, ,2,36,0301701,0
3017,3,1,1,6,36,81,672,2,17,2,2,1,2,2,45,2,2, , ,C, ,2,36,0301702,0
3017,3,1,1,6,36,81,672,2,17,2,3,1,3,1,26,1,1,5,5,A,2,2,36,0301703,0
3017,3,1,1,6,36,81,672,2,17,2,4,1,3,1,23,1,1,4,5,A,2,2,36,0301704,0
3017,3,1,1,6,36,81,672,2,17,2,5,2,3,1,16,1,1,6,7,A,1,2,36,0301705,0
3017,3,1,1,6,36,81,672,2,17,2,6,2,3,1,14,1,1,2,3,A,1,2,36,0301706,0
3017,3,1,1,6,36,81,672,2,17,2,7,1,3,2,17,2,1,5,6,C, ,2,36,0301707,0
3017,3,1,1,6,36,81,672,2,17,2,8,1,3,2,8, ,2, , ,C, ,2,36,0301708,0
3017,3,1,1,6,36,81,672,2,17,2,9,2,3,1,20,1,1,5,5,A,1,2,36,0301709,0
3022,3,1,1,6,36,81,672,2,22,2,1,1,1,1,54,2,2, , ,A,2,5,62,0302201,0
3022,3,1,1,6,36,81,672,2,22,2,2,1,2,2,50,2,2, , ,C, ,2,36,0302202,0
3022,3,1,1,6,36,81,672,2,22,2,3,1,3,2,23,2,1,5,6,C, ,2,36,0302203,0
3022,3,1,1,6,36,81,672,2,22,2,4,1,4,1,29,2,1,5,5,A,2,5,62,0302204,0
3022,3,1,1,6,36,81,672,2,22,2,5,1,5,1,3, , , , , , ,5,62,0302205,0
3022,3,1,1,6,36,81,672,2,22,2,6,2,3,1,26,1,1,5,5,A,1,2,36,0302206,0
3026,3,1,1,6,36,81,672,2,26,2,1,1,1,1,32,2,1,9,10,A,2,2,36,0302601,0
3026,3,1,1,6,36,81,672,2,26,2,2,1,2,2,27,2,1,5,5,C, ,2,36,0302602,0
3026,3,1,1,6,36,81,672,2,26,2,3,1,3,1,12,1,1,4,5,D, ,2,36,0302603,0
3026,3,1,1,6,36,81,672,2,26,2,4,1,3,2,8, ,1,2,3,D, ,2,36,0302604,0
3027,3,1,1,6,36,81,672,2,27,2,1,2,1,1,26,2,2, , ,A,1,2,36,0302701,0
3027,3,1,1,6,36,81,672,2,27,2,2,1,2,2,22,2,1,2,2,C, ,2,36,0302702,0
3027,3,1,1,6,36,81,672,2,27,2,3,1,3,2,7, ,1,0,1,D, ,2,36,0302703,0
3027,3,1,1,6,36,81,672,2,27,2,4,1,3,2,3, , , , , , ,2,36,0302704,0
3027,3,1,1,6,36,81,672,2,27,2,5,4,3,1,0, , , , , , ,2,36,0302705,0
3031,3,1,1,6,36,81,672,2,31,2,1,1,1,1,38,2,1,0,1,A,2,2,36,0303101,0
3031,3,1,1,6,36,81,672,2,31,2,2,1,2,2,30,2,2, , ,C, ,2,36,0303102,0
3031,3,1,1,6,36,81,672,2,31,2,3,1,3,2,9, ,1,0,1,D, ,2,36,0303103,0
3031,3,1,1,6,36,81,672,2,31,2,4,1,3,1,7, ,1,0,1,D, ,2,36,0303104,0
3031,3,1,1,6,36,81,672,2,31,2,5,1,3,2,1, , , , , , ,2,36,0303105,0
3032,3,1,1,6,36,81,672,2,32,2,1,1,1,1,27,2,2, , ,A,2,2,36,0303201,0
3032,3,1,1,6,36,81,672,2,32,2,2,1,2,2,22,2,1,5,5,C, ,2,36,0303202,0
3032,3,1,1,6,36,81,672,2,32,2,3,1,3,2,3, , , , , , ,2,36,0303203,0
3042,3,1,1,6,36,81,672,2,42,2,1,2,1,1,32,2,1,2,3,A,1,2,36,0304201,0
3042,3,1,1,6,36,81,672,2,42,2,2,1,2,2,22,2,1,4,5,C, ,2,36,0304202,0
3042,3,1,1,6,36,81,672,2,42,2,3,1,3,2,2, , , , , , ,2,36,0304203,0
3046,3,1,1,6,36,81,672,2,46,2,1,2,1,1,25,2,2, , ,A,1,2,36,0304601,0
3046,3,1,1,6,36,81,672,2,46,2,2,1,2,2,21,2,1,4,5,C, ,2,36,0304602,0
3046,3,1,1,6,36,81,672,2,46,2,3,1,3,1,2, , , , , , ,2,36,0304603,0
3077,3,1,1,6,36,81,672,2,77,2,1,1,1,1,45,2,1,2,2,A,2,2,36,0307701,0
3077,3,1,1,6,36,81,672,2,77,2,2,1,2,2,30,2,1,6,7,C, ,2,36,0307702,0
3077,3,1,1,6,36,81,672,2,77,2,3,1,3,1,13,1,1,4,5,D, ,2,36,0307703,0
3077,3,1,1,6,36,81,672,2,77,2,4,1,3,1,12,1,1,3,4,D, ,2,36,0307704,0
3077,3,1,1,6,36,81,672,2,77,2,5,1,3,2,5, , , , , , ,2,36,0307705,0
3084,3,1,1,6,36,81,672,2,84,2,1,2,1,1,37,2,2, , ,A,1,2,36,0308401,0
3084,3,1,1,6,36,81,672,2,84,2,2,1,2,2,30,2,1,6,7,C, ,4,51,0308402,0
3084,3,1,1,6,36,81,672,2,84,2,3,1,3,2,10, ,1,3,4,D, ,2,36,0308403,0
3084,3,1,1,6,36,81,672,2,84,2,4,1,3,1,8, ,1,2,3,D, ,2,36,0308404,0
3084,3,1,1,6,36,81,672,2,84,2,5,1,3,2,5, , , , , , ,2,36,0308405,0
3084,3,1,1,6,36,81,672,2,84,2,6,1,3,2,0, , , , , , ,2,36,0308406,0
3089,3,1,1,6,36,81,672,2,89,2,1,1,1,1,54,2,2, , ,A,2,2,36,0308901,0
3089,3,1,1,6,36,81,672,2,89,2,2,1,2,2,46,2,1,2,3,C, ,2,36,0308902,0
3089,3,1,1,6,36,81,672,2,89,2,3,1,3,1,23,1,1,12,14,D, ,2,36,0308903,0
3089,3,1,1,6,36,81,672,2,89,2,4,1,3,1,20,2,1,5,6,A,2,2,36,0308904,0
3089,3,1,1,6,36,81,672,2,89,2,5,2,3,1,14,1,1,6,6,A,1,2,36,0308905,0
3089,3,1,1,6,36,81,672,2,89,2,6,1,3,1,9, ,1,4,5,D, ,2,36,0308906,0
3089,3,1,1,6,36,81,672,2,89,2,7,1,3,1,7, ,1,2,3,D, ,2,36,0308907,0
3089,3,1,1,6,36,81,672,2,89,2,8,1,4,2,18,2,1,6,6,C, ,2,36,0308908,0
3108,3,1,1,6,36,81,672,2,108,2,1,1,1,1,37,2,2, , ,A,2,2,36,0310801,0
3108,3,1,1,6,36,81,672,2,108,2,2,1,2,2,28,2,1,4,5,C, ,2,36,0310802,0
3108,3,1,1,6,36,81,672,2,108,2,3,1,3,2,12,1,1,4,5,D, ,2,36,0310803,0
3108,3,1,1,6,36,81,672,2,108,2,4,1,3,2,10, ,1,3,4,D, ,2,36,0310804,0
3108,3,1,1,6,36,81,672,2,108,2,5,1,3,2,8, ,1,1,2,D, ,2,36,0310805,0
3108,3,1,1,6,36,81,672,2,108,2,6,1,3,1,6, ,1,0,1,D, ,2,36,0310806,0
3110,3,1,1,6,36,81,672,2,110,2,1,1,1,1,52,2,1,2,2,A,2,2,36,0311001,0
3110,3,1,1,6,36,81,672,2,110,2,2,1,2,2,46,2,1,4,4,C, ,5,62,0311002,0
3110,3,1,1,6,36,81,672,2,110,2,3,1,3,2,17,1,1,6,6,D, ,2,36,0311003,0
3110,3,1,1,6,36,81,672,2,110,2,4,2,3,1,15,1,1,5,6,A,1,2,36,0311004,0
3110,3,1,1,6,36,81,672,2,110,2,5,1,3,2,12,1,1,2,2,D, ,2,36,0311005,0
3110,3,1,1,6,36,81,672,2,110,2,6,1,3,1,10, ,1,2,2,D, ,2,36,0311006,0
3120,3,1,1,6,36,81,672,2,120,2,1,1,1,1,40,2,2, , ,A,2,2,36,0312001,0
3120,3,1,1,6,36,81,672,2,120,2,2,1,2,2,35,2,2, , ,C, ,2,36,0312002,0
3120,3,1,1,6,36,81,672,2,120,2,3,1,3,1,17,1,1,10,11,D, ,2,36,0312003,0
3120,3,1,1,6,36,81,672,2,120,2,4,1,3,1,14,1,1,5,6,D, ,2,36,0312004,0
3120,3,1,1,6,36,81,672,2,120,2,5,1,3,1,12,1,1,4,5,D, ,2,36,0312005,0
3120,3,1,1,6,36,81,672,2,120,2,6,1,3,1,7, ,1,2,2,D, ,2,36,0312006,0
3120,3,1,1,6,36,81,672,2,120,2,7,1,3,1,7, ,1,2,2,D, ,2,36,0312007,0
3120,3,1,1,6,36,81,672,2,120,2,8,1,3,2,2, , , , , , ,2,36,0312008,0
3129,3,1,1,6,36,81,672,2,129,2,1,2,1,1,25,2,1,4,5,A,1,2,36,0312901,0
3129,3,1,1,6,36,81,672,2,129,2,2,1,2,2,20,2,1,4,4,C, ,5,62,0312902,0
3129,3,1,1,6,36,81,672,2,129,2,3,1,3,1,2, , , , , , ,2,36,0312903,0
3139,3,1,1,6,36,81,672,2,139,2,1,1,1,1,36,2,2, , ,A,2,2,36,0313901,0
3139,3,1,1,6,36,81,672,2,139,2,2,1,2,2,28,2,1,4,5,C, ,2,36,0313902,0
3139,3,1,1,6,36,81,672,2,139,2,3,1,3,2,13,1,1,2,2,D, ,2,36,0313903,0
3139,3,1,1,6,36,81,672,2,139,2,4,1,3,2,11,1,1,1,2,D, ,2,36,0313904,0
3139,3,1,1,6,36,81,672,2,139,2,5,1,3,2,7, ,2, , ,C, ,2,36,0313905,0
3139,3,1,1,6,36,81,672,2,139,2,6,1,3,1,4, , , , , , ,2,36,0313906,0
4001,4,1,1,9,18,87,114,2,1,2,1,1,1,1,43,2,2, , ,A,2,2,18,0400101,0
4001,4,1,1,9,18,87,114,2,1,2,2,1,2,2,36,2,2, , ,C, ,2,18,0400102,0
4001,4,1,1,9,18,87,114,2,1,2,3,1,3,1,18,1,1,4,5,A,2,2,18,0400103,0
4001,4,1,1,9,18,87,114,2,1,2,4,1,3,1,12,1,2, , ,C, ,2,18,0400104,0
4001,4,1,1,9,18,87,114,2,1,2,5,1,3,2,10, ,1,1,2,D, ,2,18,0400105,0
4001,4,1,1,9,18,87,114,2,1,2,6,1,3,2,8, ,1,1,1,D, ,2,18,0400106,0
4006,4,1,1,9,18,87,114,2,6,2,1,1,1,1,26,2,1,1,2,A,2,2,18,0400601,0
4006,4,1,1,9,18,87,114,2,6,2,2,1,2,2,20,2,1,3,4,C, ,2,18,0400602,0
4006,4,1,1,9,18,87,114,2,6,2,3,1,3,2,7, ,1,0,1,D, ,2,18,0400603,0
4006,4,1,1,9,18,87,114,2,6,2,4,1,3,1,3, , , , , , ,2,18,0400604,0
4006,4,1,1,9,18,87,114,2,6,2,5,3,9,2,17,2,1,4,5,C, ,2,18,0400605,0
4006,4,1,1,9,18,87,114,2,6,2,6,3,9,1,27,2,1,5,5,C, ,2,18,0400606,0
4013,4,1,1,9,18,87,114,2,13,2,1,1,1,1,46,2,2, , ,A,2,2,18,0401301,0
4013,4,1,1,9,18,87,114,2,13,2,2,1,2,2,38,2,2, , ,C, ,2,18,0401302,0
4013,4,1,1,9,18,87,114,2,13,2,3,2,3,1,18,1,2, , ,A,1,2,18,0401303,0
4013,4,1,1,9,18,87,114,2,13,2,4,1,3,2,16,1,1,3,4,C, ,2,18,0401304,0
4013,4,1,1,9,18,87,114,2,13,2,5,1,3,1,14,1,1,0,1,D, ,2,18,0401305,0
4013,4,1,1,9,18,87,114,2,13,2,6,1,3,1,11,1,1,0,2,D, ,2,18,0401306,0
4013,4,1,1,9,18,87,114,2,13,2,7,1,3,1,8, ,1,0,1,D, ,2,18,0401307,0
4031,4,1,1,9,18,87,114,2,31,2,1,1,1,1,37,2,1,4,5,A,2,2,18,0403101,0
4031,4,1,1,9,18,87,114,2,31,2,2,1,2,2,27,2,1,4,5,C, ,2,18,0403102,0
4031,4,1,1,9,18,87,114,2,31,2,3,1,3,1,8, ,1,1,2,D, ,4,72,0403103,0
4031,4,1,1,9,18,87,114,2,31,2,4,1,3,1,2, , , , , , ,2,18,0403104,0
4033,4,1,1,9,18,87,114,2,33,2,1,1,1,1,40,2,2, , ,A,2,2,18,0403301,0
4033,4,1,1,9,18,87,114,2,33,2,2,1,2,2,32,2,2, , ,C, ,2,18,0403302,0
4033,4,1,1,9,18,87,114,2,33,2,3,1,3,2,15,2,1,5,6,C, ,2,18,0403303,0
4033,4,1,1,9,18,87,114,2,33,2,4,1,3,1,12,1,2, , ,C, ,2,18,0403304,0
4033,4,1,1,9,18,87,114,2,33,2,5,1,3,2,7, ,1,1,1,D, ,2,18,0403305,0
4038,4,1,1,9,18,87,114,2,38,2,1,1,1,1,40,2,2, , ,C, ,2,18,0403801,0
4038,4,1,1,9,18,87,114,2,38,2,2,1,2,2,35,2,2, , ,C, ,2,18,0403802,0
4038,4,1,1,9,18,87,114,2,38,2,3,1,3,1,15,1,1,2,2,A,2,2,18,0403803,0
4038,4,1,1,9,18,87,114,2,38,2,4,1,3,1,12,1,1,1,1,A,2,2,18,0403804,0
4038,4,1,1,9,18,87,114,2,38,2,5,1,3,2,10, ,1,1,4,D, ,2,18,0403805,0
4041,4,1,1,9,18,87,114,2,41,2,1,1,1,1,43,2,1,4,5,A,2,4,62,0404101,0
4041,4,1,1,9,18,87,114,2,41,2,2,1,2,2,36,2,1,4,6,C, ,2,18,0404102,0
4041,4,1,1,9,18,87,114,2,41,2,3,1,3,1,15,1,2, , ,C, ,2,18,0404103,0
4041,4,1,1,9,18,87,114,2,41,2,4,1,3,1,12,1,2, , ,C, ,2,18,0404104,0
4041,4,1,1,9,18,87,114,2,41,2,5,1,3,2,10, ,1,2,3,D, ,2,18,0404105,0
4041,4,1,1,9,18,87,114,2,41,2,6,1,3,2,7, ,1,1,2,D, ,2,18,0404106,0
4043,4,1,1,9,18,87,114,2,43,2,1,1,1,1,29,2,2, , ,A,2,2,18,0404301,0
4043,4,1,1,9,18,87,114,2,43,2,2,1,2,2,22,2,1,4,4,C, ,2,18,0404302,0
4043,4,1,1,9,18,87,114,2,43,2,3,1,3,1,5, , , , , , ,2,18,0404303,0
4043,4,1,1,9,18,87,114,2,43,2,4,1,3,1,1, , , , , , ,2,18,0404304,0
4048,4,1,1,9,18,87,114,2,48,2,1,1,1,1,30,2,2, , ,A,2,2,18,0404801,0
4048,4,1,1,9,18,87,114,2,48,2,2,1,2,2,25,2,1,5,5,C, ,2,18,0404802,0
4048,4,1,1,9,18,87,114,2,48,2,3,1,3,2,12,1,1,2,3,D, ,2,18,0404803,0
4048,4,1,1,9,18,87,114,2,48,2,4,1,3,2,3, , , , , , ,4,72,0404804,0
4048,4,1,1,9,18,87,114,2,48,2,5,4,3,2,0, , , , , , ,2,18,0404805,0
4071,4,1,1,9,18,87,114,2,71,2,1,1,1,1,38,2,1,1,1,A,2,2,18,0407101,0
4071,4,1,1,9,18,87,114,2,71,2,2,1,2,2,28,2,1,3,4,C, ,2,18,0407102,0
4071,4,1,1,9,18,87,114,2,71,2,3,1,3,1,11,1,1,2,3,D, ,2,18,0407103,0
4071,4,1,1,9,18,87,114,2,71,2,4,1,3,1,9, ,1,2,2,D, ,2,18,0407104,0
4071,4,1,1,9,18,87,114,2,71,2,5,1,3,2,7, ,1,1,1,D, ,2,18,0407105,0
4071,4,1,1,9,18,87,114,2,71,2,6,1,3,2,4, , , , , , ,2,18,0407106,0
4071,4,1,1,9,18,87,114,2,71,2,7,1,3,2,1, , , , , , ,2,18,0407107,0
4079,4,1,1,9,18,87,114,2,79,2,1,1,1,1,53,2,2, , ,A,2,2,18,0407901,0
4079,4,1,1,9,18,87,114,2,79,2,2,1,2,2,46,2,2, , ,C, ,2,18,0407902,0
4079,4,1,1,9,18,87,114,2,79,2,3,1,3,1,18,1,1,2,2,A,2,2,18,0407903,0
4079,4,1,1,9,18,87,114,2,79,2,4,1,3,1,10, ,1,0,2,D, ,2,18,0407904,0
4079,4,1,1,9,18,87,114,2,79,2,5,1,3,2,12,1,1,4,4,D, ,2,18,0407905,0
4084,4,1,1,9,18,87,114,2,84,2,1,1,1,1,41,2,2, , ,A,2,2,18,0408401,0
4084,4,1,1,9,18,87,114,2,84,2,2,1,2,2,35,2,2, , ,C, ,2,18,0408402,0
4084,4,1,1,9,18,87,114,2,84,2,3,1,3,2,16,1,1,4,5,D, ,2,18,0408403,0
4084,4,1,1,9,18,87,114,2,84,2,4,1,3,1,15,1,2, , ,C, ,2,18,0408404,0
4084,4,1,1,9,18,87,114,2,84,2,5,1,3,2,9, ,1,2,2,D, ,2,18,0408405,0
4087,4,1,1,9,18,87,114,2,87,2,1,1,1,1,65,2,2, , ,A,2,2,18,0408701,0
4087,4,1,1,9,18,87,114,2,87,2,2,1,2,2,49,2,2, , ,C, ,2,18,0408702,0
4087,4,1,1,9,18,87,114,2,87,2,3,1,3,1,18,1,2, , ,A,2,2,18,0408703,0
4087,4,1,1,9,18,87,114,2,87,2,4,1,3,2,13,1,1,5,7,D, ,2,18,0408704,0
4092,4,1,1,9,18,87,114,2,92,2,1,2,1,1,32,2,2, , ,A,1,5,25,0409201,0
4092,4,1,1,9,18,87,114,2,92,2,2,1,2,2,26,2,1,3,4,C, ,5,25,0409202,0
4092,4,1,1,9,18,87,114,2,92,2,3,1,3,1,8, ,1,0,0,D, ,2,18,0409203,0
4092,4,1,1,9,18,87,114,2,92,2,4,1,3,2,5, , , , , , ,2,18,0409204,0
4092,4,1,1,9,18,87,114,2,92,2,5,1,3,1,3, , , , , , ,2,18,0409205,0
4092,4,1,1,9,18,87,114,2,92,2,6,1,6,2,70,3,2, , ,C, ,5,29,0409206,0
4092,4,1,1,9,18,87,114,2,92,2,7,2,8,1,16,2,1,5,7,A,1,2,18,0409207,0
4092,4,1,1,9,18,87,114,2,92,2,8,4,4,2,15,2,1,8,8,C, ,2,18,0409208,0
4094,4,1,1,9,18,87,114,2,94,2,1,1,1,1,46,2,2, , ,A,2,2,18,0409401,0
4094,4,1,1,9,18,87,114,2,94,2,2,1,2,2,38,2,2, , ,C, ,2,18,0409402,0
4094,4,1,1,9,18,87,114,2,94,2,3,2,3,1,13,1,2, , ,A,1,2,18,0409403,0
4094,4,1,1,9,18,87,114,2,94,2,4,1,3,2,10, ,1,3,3,D, ,2,18,0409404,0
4094,4,1,1,9,18,87,114,2,94,2,5,4,3,2,6, ,2, , ,C, ,2,18,0409405,0
4099,4,1,1,9,18,87,114,2,99,2,1,1,1,1,52,2,2, , ,A,2,2,18,0409901,0
4099,4,1,1,9,18,87,114,2,99,2,2,1,2,2,48,2,2, , ,C, ,2,18,0409902,0
4099,4,1,1,9,18,87,114,2,99,2,3,2,3,1,22,1,1,4,5,A,1,2,18,0409903,0
4099,4,1,1,9,18,87,114,2,99,2,4,2,3,1,19,1,2, , ,A,1,2,18,0409904,0
4099,4,1,1,9,18,87,114,2,99,2,5,1,3,1,16,1,1,3,5,D, ,2,18,0409905,0
4099,4,1,1,9,18,87,114,2,99,2,6,1,3,2,9, ,1,2,3,D, ,2,18,0409906,0
4102,4,1,1,9,18,87,114,2,102,2,1,1,1,1,34,2,1,6,6,A,2,2,18,0410201,0
4102,4,1,1,9,18,87,114,2,102,2,2,1,2,2,26,2,1,2,2,C, ,2,18,0410202,0
4102,4,1,1,9,18,87,114,2,102,2,3,1,3,1,18,1,1,5,6,C, ,2,18,0410203,0
4102,4,1,1,9,18,87,114,2,102,2,4,1,3,1,11,1,1,2,3,D, ,2,18,0410204,0
4102,4,1,1,9,18,87,114,2,102,2,5,1,3,1,7, ,1,1,1,D, ,2,18,0410205,0
4102,4,1,1,9,18,87,114,2,102,2,6,1,3,1,3, , , , , , ,2,18,0410206,0
4102,4,1,1,9,18,87,114,2,102,2,7,1,6,2,60,3,1,5,5,E, ,2,18,0410207,0
4104,4,1,1,9,18,87,114,2,104,2,1,1,1,1,32,2,1,3,3,A,2,2,18,0410401,0
4104,4,1,1,9,18,87,114,2,104,2,2,1,2,2,21,2,2, , ,C, ,2,18,0410402,0
4104,4,1,1,9,18,87,114,2,104,2,3,1,3,2,1, , , , , , ,2,18,0410403,0
4104,4,1,1,9,18,87,114,2,104,2,4,1,6,1,68,2,2, , ,A,2,2,18,0410404,0
4104,4,1,1,9,18,87,114,2,104,2,5,1,6,2,63,2,2, , ,C, ,5,25,0410405,0
4104,4,1,1,9,18,87,114,2,104,2,6,1,8,2,31,4,2, , ,C, ,2,18,0410406,0
4104,4,1,1,9,18,87,114,2,104,2,7,1,8,2,26,2,2, , ,C, ,2,18,0410407,0
4104,4,1,1,9,18,87,114,2,104,2,8,1,8,2,13,1,1,4,4,D, ,2,18,0410408,0
4104,4,1,1,9,18,87,114,2,104,2,9,1,9,2,4, , , , , , ,2,18,0410409,0
4107,4,1,1,9,18,87,114,2,107,2,1,1,1,1,40,2,2, , ,A,2,2,18,0410701,0
4107,4,1,1,9,18,87,114,2,107,2,2,1,2,2,33,2,1,2,3,C, ,2,18,0410702,0
4107,4,1,1,9,18,87,114,2,107,2,3,1,3,2,11,1,1,2,3,D, ,2,18,0410703,0
4107,4,1,1,9,18,87,114,2,107,2,4,1,3,2,7, ,2, , ,C, ,2,18,0410704,0
4109,4,1,1,9,18,87,114,2,109,2,1,2,1,1,32,2,2, , ,A,1,2,18,0410901,0
4109,4,1,1,9,18,87,114,2,109,2,2,1,2,2,22,2,1,4,5,C, ,2,18,0410902,0
4109,4,1,1,9,18,87,114,2,109,2,3,1,3,2,9, ,1,3,4,D, ,2,18,0410903,0
4109,4,1,1,9,18,87,114,2,109,2,4,1,3,1,4, , , , , , ,2,18,0410904,0
4109,4,1,1,9,18,87,114,2,109,2,5,1,3,2,2, , , , , , ,2,18,0410905,0
4124,4,1,1,9,18,87,114,2,124,2,1,1,1,1,70,2,2, , ,C, ,2,18,0412401,0
4124,4,1,1,9,18,87,114,2,124,2,2,1,2,2,58,2,2, , ,C, ,2,18,0412402,0
4124,4,1,1,9,18,87,114,2,124,2,3,1,3,1,25,2,1,2,2,A,2,2,18,0412403,0
4124,4,1,1,9,18,87,114,2,124,2,4,1,3,1,22,2,2, , ,A,2,2,18,0412404,0
4124,4,1,1,9,18,87,114,2,124,2,5,1,3,1,18,1,1,5,5,A,2,2,18,0412405,0
4124,4,1,1,9,18,87,114,2,124,2,6,1,4,2,18,2,1,5,6,C, ,2,18,0412406,0
4124,4,1,1,9,18,87,114,2,124,2,7,1,4,2,17,2,1,5,6,C, ,2,18,0412407,0
4124,4,1,1,9,18,87,114,2,124,2,8,1,5,2,0, , , , , , ,2,18,0412408,0
4129,4,1,1,9,18,87,114,2,129,2,1,1,1,1,33,2,1,2,2,A,2,2,18,0412901,0
