ZONE,DIVISION,DISTRICT,UPAZILA,UNION,MOUZA,SEGMENT,LISTEDH,HHNO,H03,H04,H06,H07,H08,H09,H10,H11,H12
2,4,1,58,23,556,3,145,16,1,25,11, , ,6000,8,3,3
2,4,1,58,23,556,3,145,17,1,33,9, , ,3000,8,3,3
2,4,1,58,23,556,3,145,18,1,60,9, , ,6000,8,3,3
2,4,1,58,23,556,3,145,19,1,50,11, , ,10000,1,1,3
2,4,1,58,23,556,3,145,20,1,50,9, , ,20000,8,3,3
2,4,1,58,23,556,3,145,21,1,60,5, , ,3000,8,3,3
2,4,1,58,23,556,3,145,22,1,70,9, , ,5000,8,2,3
2,4,1,58,23,556,3,145,23,1,70,1, , ,4000,8,2,3
2,4,1,58,23,556,3,145,24,2,40,5, , ,3000,8,2,3
2,4,1,58,23,556,3,145,25,1,35,11,1, ,25000,1,1,3
2,4,1,58,23,556,3,145,26,1,60,18, , ,30000,1,3,3
2,4,1,58,23,556,3,145,27,2,35,5, , ,3000,8,6,7
2,4,1,58,23,556,3,145,28,1,42,5, , ,5000,8,2,7
2,4,1,58,23,556,3,145,29,2,25,5, , ,15000,8,3,3
2,4,1,58,23,556,3,145,30,1,45,5, , ,10000,8,3,3
2,4,1,58,23,556,3,145,31,1,50,5, , ,7000,8,3,3
2,4,1,58,23,556,3,145,32,1,50,11, , ,8000,8,3,3
2,4,1,58,23,556,3,145,33,1,30,5, , ,3000,8,2,3
2,4,1,58,23,556,3,145,34,1,40,5, , ,4000,8,3,3
2,4,1,58,23,556,3,145,35,1,30,11, , ,12000,1,1,3
2,4,1,58,23,556,3,145,36,1,61,96, , ,4000,8,7,7
2,4,1,58,23,556,3,145,37,1,48,3, , ,4000,8,3,3
2,4,1,58,23,556,3,145,38,1,46,3, , ,6000,8,7,3
2,4,1,58,23,556,3,145,39,1,45,11, , ,4000,8,9,3
2,4,1,58,23,556,3,145,40,1,40,11, , ,8000,8,6,3
2,4,1,58,23,556,3,145,41,1,50,11, , ,20000,8,3,3
2,4,1,58,23,556,3,145,42,1,25,5, , ,5000,8,6,7
2,4,1,58,23,556,3,145,43,1,55,15, , ,3000,8,3,3
2,4,1,58,23,556,3,145,44,1,30,11, , ,10000,8,3,3
2,4,1,58,23,556,3,145,45,1,48,11, , ,10000,1,3,3
2,4,1,58,23,556,3,145,46,1,40,17, , ,4000,8,3,3
2,4,1,58,23,556,3,145,47,1,35,18, , ,5000,8,3,3
2,4,1,58,23,556,3,145,48,1,55,9, , ,10000,8,3,3
2,4,1,58,23,556,3,145,49,1,42,18, , ,15000,8,3,3
2,4,1,58,23,556,3,145,50,1,59,11, , ,5000,8,3,3
2,4,1,58,23,556,3,145,51,1,67,5, , ,3000,8,3,3
2,4,1,58,23,556,3,145,52,1,35,9, , ,6000,8,3,3
2,4,1,58,23,556,3,145,53,1,30,11, , ,7000,8,3,3
2,4,1,58,23,556,3,145,54,1,34,5, , ,4000,8,3,3
2,4,1,58,23,556,3,145,55,1,33,11, , ,25000,8,3,3
2,4,1,58,23,556,3,145,56,1,60,9, , ,3000,8,2,7
2,4,1,58,23,556,3,145,57,1,48,11, , ,18000,1,1,1
2,4,1,58,23,556,3,145,58,1,45,9,1, ,10000,8,2,3
2,4,1,58,23,556,3,145,59,1,55,11, , ,15000,8,9,3
2,4,1,58,23,556,3,145,60,1,50,11, , ,5000,8,7,7
2,4,1,58,23,556,3,145,61,1,25,5, , ,3000,8,3,3
2,4,1,58,23,556,3,145,62,1,35,9, , ,6000,8,9,3
2,4,1,58,23,556,3,145,63,1,60,9, , ,8000,1,1,1
2,4,1,58,23,556,3,145,64,1,45,11, , ,9000,8,3,7
2,4,1,58,23,556,3,145,65,1,60,1, , ,5000,8,3,3
2,4,1,58,23,556,3,145,66,1,55,9, , ,10000,3,9,7
2,4,1,58,23,556,3,145,67,1,35,11, , ,50000,1,1,3
2,4,1,58,23,556,3,145,68,1,35,5, , ,5000,8,3,3
2,4,1,58,23,556,3,145,69,1,40,17, , ,5000,8,3,3
2,4,1,58,23,556,3,145,70,1,70,11, , ,15000,1,1,3
2,4,1,58,23,556,3,145,71,1,40,1, , ,6000,8,9,7
2,4,1,58,23,556,3,145,72,1,60,14, , ,10000,1,1,1
2,4,1,58,23,556,3,145,73,1,28,11, , ,18000,8,3,3
2,4,1,58,23,556,3,145,74,1,40,11, , ,6000,8,3,3
2,4,1,58,23,556,3,145,75,1,65,1, , ,2000,8,3,3
2,4,1,58,23,556,3,145,76,1,40,11, , ,10000,1,1,3
2,4,1,58,23,556,3,145,77,1,62,12, , ,5000,8,3,3
2,4,1,58,23,556,3,145,78,1,32,17, , ,4000,8,6,3
2,4,1,58,23,556,3,145,79,2,28,11, , ,7000,8,9,3
2,4,1,58,23,556,3,145,80,1,40,11, , ,8000,8,3,3
2,4,1,58,23,556,3,145,81,1,36,9, , ,9000,8,3,3
2,4,1,58,23,556,3,145,82,1,50,11, , ,15000,8,3,3
2,4,1,58,23,556,3,145,83,1,50,1, , ,6000,3,9,7
2,4,1,58,23,556,3,145,84,1,40,11, , ,20000,1,1,1
2,4,1,58,23,556,3,145,85,1,66,6, , ,6000,8,3,3
2,4,1,58,23,556,3,145,86,1,42,11, , ,7000,8,3,3
2,4,1,58,23,556,3,145,87,1,40,9, , ,10000,8,3,3
2,4,1,58,23,556,3,145,88,1,48,11, , ,10000,1,3,3
2,4,1,58,23,556,3,145,89,1,60,9, , ,6000,8,3,3
2,4,1,58,23,556,3,145,90,1,33,11, , ,10000,8,3,3
2,4,1,58,23,556,3,145,91,1,40,11, , ,10000,1,1,3
2,4,1,58,23,556,3,145,92,1,30,5, , ,5000,8,2,3
2,4,1,58,23,556,3,145,93,1,45,9, , ,4000,1,1,3
2,4,1,58,23,556,3,145,94,1,35,5, , ,7000,8,2,7
2,4,1,58,23,556,3,145,95,1,40,11, , ,6000,8,3,3
2,4,1,58,23,556,3,145,96,2,55,12, , ,4000,1,3,3
2,4,1,58,23,556,3,145,97,1,60,11, , ,5000,8,3,3
2,4,1,58,23,556,3,145,98,1,55,8, , ,3000,8,3,3
2,4,1,58,23,556,3,145,99,1,35,5, , ,6000,8,3,3
2,4,1,58,23,556,3,145,100,1,55,5, , ,5000,8,3,3
2,4,1,58,23,556,3,145,101,1,32,9, , ,10000,8,3,3
2,4,1,58,23,556,3,145,102,1,32,11, , ,8000,8,3,3
2,4,1,58,23,556,3,145,103,1,39,5,7, ,4000,8,3,3
2,4,1,58,23,556,3,145,104,1,55,9, , ,25000,1,1,1
2,4,1,58,23,556,3,145,105,1,64,5,9, ,7000,8,3,3
2,4,1,58,23,556,3,145,106,1,44,5,9, ,7000,8,3,3
2,4,1,58,23,556,3,145,107,1,35,9, , ,10000,1,1,3
2,4,1,58,23,556,3,145,108,1,45,11, , ,10000,8,3,3
2,4,1,58,23,556,3,145,109,1,38,5, , ,4000,8,3,3
2,4,1,58,23,556,3,145,110,1,28,5, , ,7000,8,3,3
2,4,1,58,23,556,3,145,111,1,25,4, , ,4000,8,3,3
2,4,1,58,23,556,3,145,112,1,28,8, , ,8000,8,7,5
2,4,1,58,23,556,3,145,113,1,70,9, , ,10000,8,5,3
2,4,1,58,23,556,3,145,114,1,50,5, , ,3000,8,2,7
2,4,1,58,23,556,3,145,115,1,45,5, , ,3000,8,2,7
2,4,1,58,23,556,3,145,116,1,16,5, , ,3000,8,2,3
2,4,1,58,23,556,3,145,117,1,45,11, , ,10000,8,3,3
2,4,1,58,23,556,3,145,118,1,55,11, , ,10000,8,3,3
2,4,1,58,23,556,3,145,119,1,50,11, , ,8000,8,3,3
2,4,1,58,23,556,3,145,120,1,55,5, , ,3000,8,3,3
2,4,1,58,23,556,3,145,121,1,30,11, , ,5000,8,3,3
2,4,1,58,23,556,3,145,122,1,25,5, , ,5000,8,3,3
2,4,1,58,23,556,3,145,123,1,55,9, , ,6000,8,3,3
2,4,1,58,23,556,3,145,124,1,26,9, , ,5000,8,3,3
2,4,1,58,23,556,3,145,125,1,30,14, , ,50000,8,3,3
2,4,1,58,23,556,3,145,126,1,35,14, , ,50000,8,3,3
2,4,1,58,23,556,3,145,127,1,40,5, , ,5000,8,3,3
2,4,1,58,23,556,3,145,128,1,50,11, , ,10000,1,1,1
2,4,1,58,23,556,3,145,129,1,40,18, , ,10000,8,3,3
2,4,1,58,23,556,3,145,130,1,33,11, , ,17000,8,3,3
2,4,1,58,23,556,3,145,131,1,55,11, , ,8000,8,3,3
2,4,1,58,23,556,3,145,132,1,50,6, , ,5000,8,3,3
2,4,1,58,23,556,3,145,133,1,52,18, , ,8000,8,3,3
2,4,1,58,23,556,3,145,134,1,53,9, , ,6000,8,3,3
2,4,1,58,23,556,3,145,135,1,45,5, , ,5000,8,3,3
2,4,1,58,23,556,3,145,136,1,32,17, , ,6000,8,3,3
2,4,1,58,23,556,3,145,137,1,38,5, , ,7000,8,3,3
2,4,1,58,23,556,3,145,138,1,55,11, , ,8000,8,3,3
2,4,1,58,23,556,3,145,139,1,35,5, , ,7000,8,3,3
2,4,1,58,23,556,3,145,140,1,27,17, , ,5000,8,3,3
2,4,1,58,23,556,3,145,141,1,25,5, , ,5000,8,3,3
2,4,1,58,23,556,3,145,142,1,25,5, , ,6000,8,3,3
2,4,1,58,23,556,3,145,143,1,60,9, , ,20000,8,3,3
2,4,1,58,23,556,3,145,144,1,35,5, , ,4000,8,3,3
2,4,1,58,23,556,3,145,145,1,20,5, , ,5000,8,3,3
2,4,1,58,23,556,4,142,1,1,43,5, , ,4000,8,2,3
2,4,1,58,23,556,4,142,2,1,52,5, , ,4000,8,7,7
2,4,1,58,23,556,4,142,3,1,25,5, , ,6000,8,5,7
2,4,1,58,23,556,4,142,4,1,30,5,9, ,6000,8,7,7
2,4,1,58,23,556,4,142,5,1,36,14, , ,10000,8,5,3
2,4,1,58,23,556,4,142,6,1,40,5, , ,3000,8,6,3
2,4,1,58,23,556,4,142,7,1,55,21,6, ,4000,8,5,5
2,4,1,58,23,556,4,142,8,1,30,5,21, ,5000,8,1,3
2,4,1,58,23,556,4,142,9,1,32,5, , ,3000,8,5,3
2,4,1,58,23,556,4,142,10,1,37,5, , ,3000,8,7,7
2,4,1,58,23,556,4,142,11,1,36,5, , ,4000,8,7,7
2,4,1,58,23,556,4,142,12,1,40,5,18, ,3500,8,2,3
2,4,1,58,23,556,4,142,13,2,60,9, , ,1000,8,96,3
2,4,1,58,23,556,4,142,14,1,40,6, , ,4000,8,5,3
2,4,1,58,23,556,4,142,15,1,25,5, , ,3000,8,6,3
2,4,1,58,23,556,4,142,16,1,30,5, , ,3000,8,5,3
2,4,1,58,23,556,4,142,17,1,30,9, , ,4000,8,7,3
2,4,1,58,23,556,4,142,18,1,40,9, , ,3000,8,5,3
2,4,1,58,23,556,4,142,19,1,28,7, , ,3000,8,5,3
2,4,1,58,23,556,4,142,20,1,18,7,5, ,2000,8,6,3
2,4,1,58,23,556,4,142,21,1,50,5,18, ,2000,8,96,7
2,4,1,58,23,556,4,142,22,1,30,9, , ,3000,8,3,3
2,4,1,58,23,556,4,142,23,1,33,5, , ,4000,8,5,3
2,4,1,58,23,556,4,142,24,1,45,13, , ,1000,8,7,7
2,4,1,58,23,556,4,142,25,1,70,96, , ,1000,8,7,7
2,4,1,58,23,556,4,142,26,2,60,9, , ,1000,8,7,3
2,4,1,58,23,556,4,142,27,1,28,18, , ,3000,8,7,7
2,4,1,58,23,556,4,142,28,1,40,18, , ,4000,8,3,3
2,4,1,58,23,556,4,142,29,1,45,9, , ,5000,8,9,3
2,4,1,58,23,556,4,142,30,1,35,6,5, ,3000,8,5,3
2,4,1,58,23,556,4,142,31,1,45,6, , ,10000,8,9,3
2,4,1,58,23,556,4,142,32,1,30,6, , ,3000,8,2,3
2,4,1,58,23,556,4,142,33,1,49,6,9, ,10000,8,9,3
2,4,1,58,23,556,4,142,34,1,60,9,6, ,18000,8,7,3
2,4,1,58,23,556,4,142,35,1,35,5,6, ,4000,8,7,3
2,4,1,58,23,556,4,142,36,1,35,6,5, ,3000,8,7,3
2,4,1,58,23,556,4,142,37,2,55,5,6, ,2000,8,7,7
2,4,1,58,23,556,4,142,38,1,52,6,5, ,3000,8,3,3
2,4,1,58,23,556,4,142,39,1,51,6,5, ,4000,8,7,3
2,4,1,58,23,556,4,142,40,1,30,6,5, ,3000,8,7,3
2,4,1,58,23,556,4,142,41,1,23,6,5, ,3000,8,3,7
2,4,1,58,23,556,4,142,42,2,42,5,6, ,2000,8,5,3
2,4,1,58,23,556,4,142,43,1,40,6,5, ,3000,8,3,3
2,4,1,58,23,556,4,142,44,1,60,5, , ,2000,8,7,7
2,4,1,58,23,556,4,142,45,1,30,18, , ,3000,8,96,3
2,4,1,58,23,556,4,142,46,1,70,6, , ,3000,8,5,3
2,4,1,58,23,556,4,142,47,1,25,6,5, ,5000,8,7,7
2,4,1,58,23,556,4,142,48,1,30,5, , ,4500,8,7,7
2,4,1,58,23,556,4,142,49,1,25,6,5, ,3000,8,9,3
2,4,1,58,23,556,4,142,50,1,30,6,5, ,3000,8,3,3
2,4,1,58,23,556,4,142,51,1,60,11, , ,3000,8,6,3
2,4,1,58,23,556,4,142,52,1,23,5, , ,4000,8,7,7
2,4,1,58,23,556,4,142,53,1,26,5, , ,2000,8,7,3
2,4,1,58,23,556,4,142,54,1,40,6,18,5,5000,8,7,7
2,4,1,58,23,556,4,142,55,1,30,14, , ,10000,8,7,3
2,4,1,58,23,556,4,142,56,2,70,9, , ,2000,8,9,7
2,4,1,58,23,556,4,142,57,1,40,6,18, ,4000,8,3,3
2,4,1,58,23,556,4,142,58,1,42,6,18, ,4000,8,5,3
2,4,1,58,23,556,4,142,59,1,40,21, , ,2000,8,9,3
2,4,1,58,23,556,4,142,60,2,25,5,6, ,4000,8,7,7
2,4,1,58,23,556,4,142,61,1,50,6,5, ,3000,8,9,3
2,4,1,58,23,556,4,142,62,1,30,6, , ,3000,8,3,3
2,4,1,58,23,556,4,142,63,1,30,6, , ,4000,8,9,3
2,4,1,58,23,556,4,142,64,1,32,9, , ,6000,8,9,3
2,4,1,58,23,556,4,142,65,1,30,9, , ,16000,1,3,3
2,4,1,58,23,556,4,142,66,1,40,6, , ,3000,8,9,3
2,4,1,58,23,556,4,142,67,1,50,6, , ,3000,8,3,3
2,4,1,58,23,556,4,142,68,1,30,6,21, ,4000,8,3,3
2,4,1,58,23,556,4,142,69,1,32,6, , ,3000,8,9,3
2,4,1,58,23,556,4,142,70,1,52,6, , ,4000,8,3,3
2,4,1,58,23,556,4,142,71,1,25,5, , ,5000,8,7,7
2,4,1,58,23,556,4,142,72,2,40,9,6, ,6000,8,3,3
2,4,1,58,23,556,4,142,73,1,30,5,6, ,4000,8,9,3
2,4,1,58,23,556,4,142,74,1,41,6,5, ,4500,8,6,3
2,4,1,58,23,556,4,142,75,1,27,9,18, ,5000,8,3,3
2,4,1,58,23,556,4,142,76,1,55,18, , ,5000,1,1,3
2,4,1,58,23,556,4,142,77,1,27,6, , ,5000,8,3,3
2,4,1,58,23,556,4,142,78,1,22,6, , ,5000,8,7,7
2,4,1,58,23,556,4,142,79,1,27,5, , ,3000,8,7,7
2,4,1,58,23,556,4,142,80,1,55,6, , ,3000,8,3,3
2,4,1,58,23,556,4,142,81,1,45,6,9, ,7000,8,5,7
2,4,1,58,23,556,4,142,82,1,26,6, , ,6000,8,3,3
2,4,1,58,23,556,4,142,83,1,28,6, , ,5000,8,3,3
2,4,1,58,23,556,4,142,84,1,27,6, , ,5200,8,7,3
2,4,1,58,23,556,4,142,85,1,26,6, , ,4500,8,3,3
2,4,1,58,23,556,4,142,86,1,25,6, , ,5000,8,3,3
2,4,1,58,23,556,4,142,87,1,27,6, , ,4000,8,3,3
2,4,1,58,23,556,4,142,88,1,26,6, , ,4500,8,3,3
2,4,1,58,23,556,4,142,89,1,64,6,7, ,3500,8,3,3
2,4,1,58,23,556,4,142,90,1,28,6,5, ,3500,8,9,3
2,4,1,58,23,556,4,142,91,1,80,15, , ,1000,8,3,3
2,4,1,58,23,556,4,142,92,1,50,6, , ,3500,8,3,3
2,4,1,58,23,556,4,142,93,1,42,18, , ,3500,8,3,3
2,4,1,58,23,556,4,142,94,1,25,21,6, ,4000,8,3,3
2,4,1,58,23,556,4,142,95,1,35,6, , ,4000,8,3,3
2,4,1,58,23,556,4,142,96,1,50,6, , ,3000,8,3,3
2,4,1,58,23,556,4,142,97,1,45,6,5, ,7000,8,5,3
2,4,1,58,23,556,4,142,98,1,38,6, , ,5000,8,4,3
2,4,1,58,23,556,4,142,99,2,48,6,5, ,2000,8,7,3
2,4,1,58,23,556,4,142,100,2,22,6,5, ,2000,8,7,7
2,4,1,58,23,556,4,142,101,1,52,9,5, ,7000,8,3,3
2,4,1,58,23,556,4,142,102,1,40,5, , ,4000,8,7,7
2,4,1,58,23,556,4,142,103,1,30,6,5, ,5000,8,3,3
2,4,1,58,23,556,4,142,104,1,48,18,1, ,10000,8,3,3
2,4,1,58,23,556,4,142,105,1,30,11, , ,10000,8,3,3
2,4,1,58,23,556,4,142,106,1,35,5, , ,3000,8,9,3
2,4,1,58,23,556,4,142,107,1,28,5, , ,4000,8,3,3
2,4,1,58,23,556,4,142,108,1,33,5, , ,5000,8,3,3
2,4,1,58,23,556,4,142,109,1,26,9, , ,5000,8,3,3
2,4,1,58,23,556,4,142,110,1,45,9,11, ,10000,8,3,3
2,4,1,58,23,556,4,142,111,1,55,18, , ,5000,8,5,3
2,4,1,58,23,556,4,142,112,1,52,5, , ,4000,8,9,3
2,4,1,58,23,556,4,142,113,1,28,5, , ,4000,8,9,3
2,4,1,58,23,556,4,142,114,1,25,5,21, ,4000,8,9,3
2,4,1,58,23,556,4,142,115,1,30,6, , ,3500,8,3,3
2,4,1,58,23,556,4,142,116,1,45,6, , ,5000,8,3,3
2,4,1,58,23,556,4,142,117,1,42,6,5, ,6000,8,3,3
2,4,1,58,23,556,4,142,118,1,48,6, , ,5000,8,3,3
2,4,1,58,23,556,4,142,119,1,40,18, , ,10000,8,3,3
2,4,1,58,23,556,4,142,120,1,36,18, , ,10000,8,3,3
2,4,1,58,23,556,4,142,121,1,60,6, , ,4000,8,3,3
2,4,1,58,23,556,4,142,122,1,40,6, , ,5000,8,7,7
2,4,1,58,23,556,4,142,123,1,50,9, , ,7000,8,3,3
2,4,1,58,23,556,4,142,124,1,37,11,18,9,17000,8,3,3
2,4,1,58,23,556,4,142,125,1,30,11,18,9,20000,8,3,3
2,4,1,58,23,556,4,142,126,1,62,6, , ,4000,8,3,3
2,4,1,58,23,556,4,142,127,1,40,11, , ,7000,8,3,3
2,4,1,58,23,556,4,142,128,1,55,11, , ,10000,8,3,3
2,4,1,58,23,556,4,142,129,1,42,18,1,19,30000,1,3,3
2,4,1,58,23,556,4,142,130,1,38,6, , ,3000,8,3,3
2,4,1,58,23,556,4,142,131,1,32,5,8, ,4500,8,7,7
2,4,1,58,23,556,4,142,132,1,49,11, , ,4000,8,7,7
2,4,1,58,23,556,4,142,133,1,45,1,2, ,10000,8,9,3
2,4,1,58,23,556,4,142,134,1,50,11,1, ,25000,1,1,1
2,4,1,58,23,556,4,142,135,1,48,11,18, ,25000,1,1,1
2,4,1,58,23,556,4,142,136,1,36,9, , ,20000,1,1,1
2,4,1,58,23,556,4,142,137,1,45,9,1, ,15000,1,1,1
2,4,1,58,23,556,4,142,138,1,52,5,1, ,7000,8,3,3
2,4,1,58,23,556,4,142,139,1,55,18, , ,10000,8,3,3
2,4,1,58,23,556,4,142,140,1,44,18,1, ,10000,8,3,3
2,4,1,58,23,556,4,142,141,1,38,5, , ,4000,8,3,5
2,4,1,58,23,556,4,142,142,1,30,8, , ,5000,8,7,7
2,4,87,86,32,260,1,144,1,1,33,20,9, ,4000,8,9,3
2,4,87,86,32,260,1,144,2,1,50,20,4, ,3000,8,9,3
2,4,87,86,32,260,1,144,3,1,45,4, , ,2000,8,8,7
2,4,87,86,32,260,1,144,4,1,37,4,6, ,3000,8,8,3
2,4,87,86,32,260,1,144,5,1,30,4,6, ,3000,8,8,3
2,4,87,86,32,260,1,144,6,1,27,4,6, ,2000,8,8,3
2,4,87,86,32,260,1,144,7,1,40,6,4, ,4000,8,9,3
2,4,87,86,32,260,1,144,8,1,42,4,6, ,8000,8,8,3
2,4,87,86,32,260,1,144,9,1,48,4,6, ,2500,8,9,3
2,4,87,86,32,260,1,144,10,1,38,4,6, ,5000,8,8,3
2,4,87,86,32,260,1,144,11,1,28,11, , ,5000,8,8,3
2,4,87,86,32,260,1,144,12,1,26,11, , ,7000,8,8,3
2,4,87,86,32,260,1,144,13,1,55,11, , ,5000,8,8,3
2,4,87,86,32,260,1,144,14,1,38,20,6, ,5000,8,7,7
2,4,87,86,32,260,1,144,15,1,28,6,4, ,2000,8,7,3
2,4,87,86,32,260,1,144,16,2,32,6,4, ,3000,8,8,3
2,4,87,86,32,260,1,144,17,1,45,4, , ,2000,8,7,7
2,4,87,86,32,260,1,144,18,1,42,6,4, ,4000,8,8,3
2,4,87,86,32,260,1,144,19,1,42,9, , ,4000,8,9,3
2,4,87,86,32,260,1,144,20,1,40,4, , ,2000,8,6,3
2,4,87,86,32,260,1,144,21,1,37,20,9, ,2000,8,8,3
2,4,87,86,32,260,1,144,22,1,26,5, , ,2000,8,8,3
2,4,87,86,32,260,1,144,23,1,30,20,2, ,3500,8,8,3
2,4,87,86,32,260,1,144,24,1,34,4,9, ,2500,8,8,3
2,4,87,86,32,260,1,144,25,1,42,5,20, ,1500,8,8,7
2,4,87,86,32,260,1,144,26,1,32,20,4, ,3000,8,9,3
2,4,87,86,32,260,1,144,27,1,50,5,9, ,2000,8,2,3
2,4,87,86,32,260,1,144,28,1,65,5, , ,2500,8,2,3
2,4,87,86,32,260,1,144,29,1,70,6, , ,1500,7,7,7
2,4,87,86,32,260,1,144,30,1,28,11, , ,2500,8,9,3
2,4,87,86,32,260,1,144,31,1,50,20,96, ,5000,1,1,1
2,4,87,86,32,260,1,144,32,1,45,20,9, ,3000,1,1,1
2,4,87,86,32,260,1,144,33,1,55,20,9, ,4000,1,1,1
2,4,87,86,32,260,1,144,34,1,35,20, , ,4000,1,1,1
2,4,87,86,32,260,1,144,35,1,54,6, , ,2500,8,9,96
2,4,87,86,32,260,1,144,36,1,57,1, , ,2000,8,8,96
2,4,87,86,32,260,1,144,37,1,30,4,6, ,2000,8,9,3
2,4,87,86,32,260,1,144,38,1,40,11,6, ,2000,8,8,3
2,4,87,86,32,260,1,144,39,1,75,1, , ,2000,8,8,3
2,4,87,86,32,260,1,144,40,1,57,1,20, ,2000,8,8,3
2,4,87,86,32,260,1,144,41,1,36,6,4, ,2000,8,2,3
2,4,87,86,32,260,1,144,42,1,65,6,4, ,2000,8,8,7
2,4,87,86,32,260,1,144,43,1,27,6,4, ,2000,8,8,7
2,4,87,86,32,260,1,144,44,2,39,6,4, ,3000,8,3,3
2,4,87,86,32,260,1,144,45,1,60,20,4, ,4000,8,9,3
2,4,87,86,32,260,1,144,46,1,28,4,18, ,8000,8,9,3
2,4,87,86,32,260,1,144,47,1,48,4,6, ,3000,8,1,3
2,4,87,86,32,260,1,144,48,1,54,4,6, ,4000,8,8,9
2,4,87,86,32,260,1,144,49,1,70,6, , ,2000,8,8,3
2,4,87,86,32,260,1,144,50,1,46,4,6, ,2500,8,2,3
2,4,87,86,32,260,1,144,51,1,45,4,6, ,2500,8,8,3
2,4,87,86,32,260,1,144,52,1,40,9,6, ,2000,8,8,7
2,4,87,86,32,260,1,144,53,1,32,4,6, ,2500,8,2,3
2,4,87,86,32,260,1,144,54,1,55,11, , ,1000,8,2,3
2,4,87,86,32,260,1,144,55,1,28,4,6,20,4000,8,7,3
2,4,87,86,32,260,1,144,56,1,35,20,4,6,4000,8,8,3
2,4,87,86,32,260,1,144,57,1,57,20,4, ,35000,8,9,3
2,4,87,86,32,260,1,144,58,1,55,20,4, ,3000,1,9,3
2,4,87,86,32,260,1,144,59,1,58,20, , ,8000,1,7,3
2,4,87,86,32,260,1,144,60,1,45,20, , ,4000,8,9,3
2,4,87,86,32,260,1,144,61,1,64,20, , ,7000,8,9,3
2,4,87,86,32,260,1,144,62,1,42,9,20, ,4000,8,9,3
2,4,87,86,32,260,1,144,63,1,50,20,4, ,4000,8,9,3
2,4,87,86,32,260,1,144,64,1,60,4,6, ,3000,8,9,3
2,4,87,86,32,260,1,144,65,2,42,6, , ,3000,8,9,3
2,4,87,86,32,260,1,144,66,1,38,20,4, ,2000,8,9,3
2,4,87,86,32,260,1,144,67,1,65,4,6, ,2000,8,9,7
2,4,87,86,32,260,1,144,68,1,32,4,6, ,3000,8,8,3
2,4,87,86,32,260,1,144,69,1,45,4,6, ,3000,8,9,3
2,4,87,86,32,260,1,144,70,1,26,20,4, ,3000,8,9,7
2,4,87,86,32,260,1,144,71,1,40,20,4, ,2000,8,9,7
2,4,87,86,32,260,1,144,72,1,35,4,6, ,2500,8,9,7
2,4,87,86,32,260,1,144,73,1,42,20,4,2,4000,8,9,3
2,4,87,86,32,260,1,144,74,1,45,20,4,2,4000,8,9,1
2,4,87,86,32,260,1,144,75,1,77,1,20, ,6000,1,1,3
2,4,87,86,32,260,1,144,76,1,35,4,6, ,3000,1,1,3
2,4,87,86,32,260,1,144,77,1,56,20,9, ,3000,8,9,3
2,4,87,86,32,260,1,144,78,1,50,20,9, ,3000,8,9,3
2,4,87,86,32,260,1,144,79,1,86,6,9, ,3000,8,9,3
2,4,87,86,32,260,1,144,80,1,50,6,9, ,3000,8,9,3
2,4,87,86,32,260,1,144,81,1,50,4,6, ,5000,8,9,3
2,4,87,86,32,260,1,144,82,1,35,20,4, ,4000,8,9,3
2,4,87,86,32,260,1,144,83,1,34,20,4, ,4000,8,8,3
2,4,87,86,32,260,1,144,84,1,50,20,9, ,7000,8,9,3
2,4,87,86,32,260,1,144,85,1,48,2,20, ,5000,8,7,3
2,4,87,86,32,260,1,144,86,1,38,20,4, ,5000,8,9,3
2,4,87,86,32,260,1,144,87,1,30,4,6, ,3000,8,3,9
2,4,87,86,32,260,1,144,88,1,28,4,6, ,2000,8,9,3
2,4,87,86,32,260,1,144,89,1,40,1,2, ,2000,8,9,3
2,4,87,86,32,260,1,144,90,1,39,20,6, ,3000,8,9,3
2,4,87,86,32,260,1,144,91,1,42,20,9, ,5000,8,8,3
2,4,87,86,32,260,1,144,92,1,60,1,4, ,5000,8,8,3
2,4,87,86,32,260,1,144,93,1,45,4,6, ,3000,8,8,3
2,4,87,86,32,260,1,144,94,1,40,1,4, ,4000,8,1,3
2,4,87,86,32,260,1,144,95,1,38,1,4, ,3000,8,8,3
2,4,87,86,32,260,1,144,96,1,35,1,4, ,2000,8,8,3
2,4,87,86,32,260,1,144,97,1,44,1,4,20,3000,8,8,3
2,4,87,86,32,260,1,144,98,1,58,96,20, ,4000,8,3,96
2,4,87,86,32,260,1,144,99,1,38,1,4, ,4000,8,8,3
2,4,87,86,32,260,1,144,100,1,38,4,6, ,4000,8,1,3
2,4,87,86,32,260,1,144,101,1,28,4, , ,2000,8,8,8
2,4,87,86,32,260,1,144,102,1,26,4,6, ,4000,8,8,8
2,4,87,86,32,260,1,144,103,1,60,1,4, ,4000,8,9,3
2,4,87,86,32,260,1,144,104,1,65,4,6, ,2000,8,9,3
2,4,87,86,32,260,1,144,105,1,42,6,4, ,4000,8,8,3
2,4,87,86,32,260,1,144,106,1,35,6,4, ,3000,8,9,3
2,4,87,86,32,260,1,144,107,1,45,4, , ,2000,8,9,3
2,4,87,86,32,260,1,144,108,1,38,6,4, ,4000,8,8,3
2,4,87,86,32,260,1,144,109,1,50,6, , ,4000,8,7,3
2,4,87,86,32,260,1,144,110,1,46,4, , ,5000,8,8,3
